station_id,x_coor,y_coor,y,ols_residual,mgwr_yhat,mgwr_residual,localR2,beta_Intercept,beta_TL,beta_RD,beta_LUI,beta_LUM,beta_GBS,beta_TS,beta_ES,se_Intercept,se_TL,se_RD,se_LUI,se_LUM,se_GBS,se_TS,se_ES,t_Intercept,t_TL,t_RD,t_LUI,t_LUM,t_GBS,t_TS,t_ES,p_Intercept,p_TL,p_RD,p_LUI,p_LUM,p_GBS,p_TS,p_ES,sumW_Intercept,sumW_TL,sumW_RD,sumW_LUI,sumW_LUM,sumW_GBS,sumW_TS,sumW_ES
30.0,1149789.47306214,1901420.43035568,-1.1242960745463202,-0.5066450094471999,-1.1978534502030258,0.07355737565670561,0.8542538254789954,-0.023731107395101005,0.7063337461644721,0.21329474702444973,0.9024177908546931,-0.12722401762843571,0.013006342044481927,0.059100378758200296,0.06528927551708985,0.10200930329567563,0.21635729851254537,0.14791778678628903,0.1665168938575617,0.15893284828066417,0.10989429675425323,0.11258936286985671,0.11658132988404266,-0.2326366971286531,3.2646633648160277,1.441981736331798,5.419376796846931,-0.8004891311314518,0.11835320329285919,0.5249197371026522,0.5600320015394376,0.8164570540986155,0.0014439599560712875,0.15202534866926729,3.335793517052137e-07,0.42507807527786,0.9059942842988031,0.6006494833269906,0.5765468960308551,16.60364906237284,16.21956541014218,16.240038111929653,18.074808126015608,72.068434933903,19.185907582467056,58.74280851763199,72.068434933903
40.0,1174769.55910141,1899173.22932958,1.00379349027062,-0.032371702616930564,0.7106245964528419,0.2931688938177781,0.7166250502536152,0.1928052549129549,0.06602145101785971,-0.0011102059064877915,0.44817165463800784,-0.13174434439577226,-0.19423609718035323,0.09194096037480604,0.05718923806793128,0.13410131192741398,0.06721784534573448,0.10306316548743868,0.10606950475167871,0.15862402118161825,0.12492629769297625,0.11239906445716044,0.11635729599186805,1.4377581556943755,0.9822012395410604,-0.01077209205866186,4.225263950154484,-0.8305447271755277,-1.5548055194728931,0.8179868828876973,0.4914967951122559,0.15321827048448033,0.32806259041329433,0.9914239453645064,4.802488090727884e-05,0.4079518290176294,0.1227401944098709,0.4150563082434885,0.6240118893799635,29.505800587266265,28.579753300762185,28.76101971656697,35.72564351678333,76.95581310046977,39.07606565450791,70.53061735141884,76.95581310046977
60.0,1153202.40157732,1920656.94749359,0.6478236410218511,0.8195713678512331,-0.007802827803663977,0.655626468825515,0.7087462180464001,0.4982161007697725,0.3919693507130739,0.24795767632772245,0.9486348402875248,-0.1082217301539342,0.10538165493532081,0.07198359534837773,0.07588153614037076,0.12822409061405443,0.1762779637874384,0.1953912561947472,0.22835794944900978,0.160914469823986,0.10729797369932,0.10996596637205791,0.11436778318165156,3.8855108925620554,2.2235867847085133,1.2690315890112405,4.154157289362708,-0.6725419427619592,0.9821402147875666,0.6545988520196244,0.6634869893372621,0.00017111810639554344,0.028130159299976237,0.20699226389177874,6.301580508318285e-05,0.5025878481065136,0.3280925191682682,0.514033149111764,0.5083465871038667,16.610893820718744,15.272872536869848,15.503103280801202,21.92944010572486,81.00881451005566,25.083331113973642,72.34983488519799,81.00881451005566
70.0,1175981.49715054,1898986.07233741,0.7725123001457409,-0.13534182442732623,0.8598814268345011,-0.08736912668876018,0.7112605689411731,0.19499816330021164,0.06622294347607306,-0.0007682408775873842,0.4476689279668376,-0.13216698360293097,-0.20005198950098324,0.09300181000700278,0.056615151980261486,0.13497022339726464,0.06723668164217708,0.10337481361644298,0.10610154847369212,0.15861435767838858,0.12549210644233627,0.11240078584663007,0.11640866992825112,1.4447495039425382,0.9849228406080631,-0.007431605927124849,4.219249713191859,-0.8332598986462302,-1.594140023403841,0.8274124536273524,0.4863482420609773,0.1512475052580809,0.32672964298629503,0.9940833674963119,4.914680829009741e-05,0.40642545325900015,0.11364945549346754,0.4097169771334813,0.6276458125384499,28.700840397532478,28.1386049066108,28.299407344207875,35.057319883127676,75.58822450877103,38.573368822504065,69.76388150260885,75.58822450877103
80.0,1168782.69906383,1926475.82647501,0.390457527873286,0.6368634900288257,0.3157403296399946,0.07471719823329143,0.6431718421046977,0.4785340913086106,0.49119798837555206,-0.13143475237739552,0.7939384792142913,-0.10526351420318403,0.048569294902241586,0.0831992752910038,0.07572686852966513,0.1329191938051014,0.18309742891317868,0.19101711758914597,0.1724763183946106,0.16142746476714825,0.14225197933685743,0.10998201723866369,0.11370118802798979,3.6001880361257848,2.6827137403904717,-0.6880783986076855,4.6031738536871485,-0.6520793370262108,0.3414314171842058,0.756480717301805,0.6660165108479207,0.000470586427108327,0.008379127058107564,0.492789009104066,1.0797807216098421e-05,0.5156511926364782,0.7334018974323373,0.4509079806014351,0.5067343493122101,20.845574043720845,19.901443405440453,19.911214187960514,24.508249004547835,80.52901546685307,26.398240414845468,71.81165891824163,80.52901546685307
90.0,1162299.35492979,1931030.29073525,-0.26334208205689497,-0.43739500697653194,-0.08260735768093438,-0.18073472437596058,0.609408809051557,0.4874391636718246,0.5027713633651377,-0.0706825744401489,0.9399120405879257,-0.1030562443668003,0.12617764155349348,0.07805442076822977,0.07867766481225462,0.12905693527604511,0.18156901435294676,0.17754120792497466,0.23412596873167166,0.16168495075554254,0.12051131801257552,0.10951688749962195,0.11372688528631116,3.7769311864505477,2.7690372454620205,-0.39811926068464026,4.01455697409263,-0.6373892182619696,1.0470190155942587,0.7127158427370319,0.6918123591812175,0.0002530171287990175,0.006556031586643354,0.6912804046593687,0.00010648201943275414,0.5251383039297932,0.29728643511397523,0.4774652458900953,0.49044955529511636,25.526932022853302,24.2686756967515,24.917185499162365,27.802986619398542,78.72569519444234,28.9812659180759,70.37646881792608,78.72569519444234
100.0,1165641.09906091,1946344.11935752,0.280722892158437,0.5666984130715802,-0.15941586750835873,0.4401387596667957,0.5768288359801981,0.48050796004890317,0.543182213281945,-0.06877204314692717,0.9471528737390786,-0.0980984007545799,0.16006704121145804,0.07799366377832789,0.08292882565481968,0.1282633830614678,0.1896637140541022,0.17960220590559703,0.23317999107633014,0.16247222316122684,0.11823329940799569,0.1090296204503392,0.11346183812422099,3.7462598333199177,2.863922685427327,-0.3829131318302143,4.061896003028123,-0.6037856739193718,1.3538236859914041,0.7153438070882071,0.7308961940492013,0.00028219059562952615,0.0049747666836219605,0.7024910250875533,8.924628973554e-05,0.5471753136497388,0.1784473098179666,0.47584645989045893,0.4663291028984563,20.846820953685757,19.031935038454073,19.673361526983612,22.672412238015813,68.88380788287947,23.501389250364934,60.127283201444506,68.88380788287947
120.0,1162147.77912165,1881157.78688081,-0.0180432762742621,0.7393479610809675,-0.49793908261033326,0.47989580633607115,0.5961392478965994,-0.011526270793053576,0.2877294770520951,-0.18521845376249313,0.45135653705688633,-0.15169731066737505,-0.03612324253519242,0.0637773686287592,0.06492523653284689,0.10646647099322602,0.1960844243901853,0.13234230179912695,0.1274292820266882,0.15724887637394788,0.11780839867430506,0.11055749277831559,0.11775709365685416,-0.10826197849449655,1.4673754835292108,-1.3995408213741298,3.5420158528583428,-0.9646956732881775,-0.3066270566588321,0.5768706129818123,0.5513488361222633,0.9139765475706256,0.14500352618665208,0.16434257305667144,0.0005746518513213286,0.33672151505613623,0.7596817409595569,0.5651543816117106,0.5824642475150668,11.288639391906345,10.743805947523986,10.90819600760953,14.420115591537886,72.71912919347929,19.056426304219492,69.92641932538638,72.71912919347929
130.0,1179151.84211349,1871283.07634361,-1.66482811682524,-0.9354592903364276,-1.580424473569367,-0.0844036432558728,0.6126142210336079,-0.29992143061880827,0.8454769494046319,0.5123777225485227,0.5417206741228217,-0.15300709378352068,-0.22134768587501347,0.06002497467123327,0.06986602518418436,0.11282393994243115,0.1760601292794342,0.163786381813969,0.11115028165245737,0.15735118703064752,0.11120523224979591,0.10980789412626821,0.1180633246518219,-2.6583137477014573,4.802205660446446,3.1283292107306506,4.873767893964172,-0.9723923706639676,-1.9904430879457986,0.5466362427660301,0.5917673874611341,0.008971895331695434,4.768334776797723e-06,0.002227694479663037,3.5363105719239103e-06,0.33289624969259324,0.048914179137401176,0.5856877371684892,0.555167926137393,16.07521409722487,15.530585133682857,15.662089656392267,19.151434589569067,68.25129403905119,25.387310514043325,63.464916849826906,68.25129403905119
150.0,1150164.33155849,1889923.88301697,-1.18594334722869,-0.3095619931081618,-1.0282491505152551,-0.15769419671343488,0.7505166628136759,-0.09857491537899048,0.7152022675326458,0.05215278006161838,0.7824375768191375,-0.14647212987518993,0.01785736963075544,0.057970489632412504,0.061584239321622665,0.10381298714890717,0.21757905689602408,0.13015889097470792,0.1491066973680826,0.1577049302360686,0.1097471932565701,0.11207022961685065,0.1177995854210718,-0.9495431938356295,3.2870914955497033,0.4006854980944217,5.247501223151792,-0.928773308836545,0.1627136795107641,0.5172693036375843,0.5227882517709317,0.34433565499294594,0.001342893324016569,0.6893951246457708,7.124258223088129e-07,0.3549519522751151,0.8710294504890796,0.6059616849755431,0.6021273711582018,15.876868670894156,15.605621966325607,15.704112536431102,17.719782879614527,63.3611812903132,20.665208685815553,58.957891812412846,63.3611812903132
