station_id,x_coor,y_coor,y,ols_residual,mgwr_yhat,mgwr_residual,localR2,beta_Intercept,beta_ES,beta_TL,beta_RD,beta_LUI,beta_LUM,beta_GBS,beta_TS,se_Intercept,se_ES,se_TL,se_RD,se_LUI,se_LUM,se_GBS,se_TS,t_Intercept,t_ES,t_TL,t_RD,t_LUI,t_LUM,t_GBS,t_TS,p_Intercept,p_ES,p_TL,p_RD,p_LUI,p_LUM,p_GBS,p_TS,sumW_Intercept,sumW_ES,sumW_TL,sumW_RD,sumW_LUI,sumW_LUM,sumW_GBS,sumW_TS
300.0,1178284.91449668,1878463.5617263,-2.05089378147688,-1.294675980152575,-1.225302751939058,-0.8255910295378219,0.7067724077185769,-0.12054340563168735,-0.0929749682436744,0.022174257161770905,0.5915988599588433,0.5795889914802955,-0.11723252150566846,-0.3206923769495609,0.11141656766005442,0.11720171782466512,0.11571776352898586,0.073816838252339,0.17662218900498153,0.1049385001223053,0.1469415186265797,0.1504055819624016,0.1070140961280062,-1.028512276688823,-0.8034632316445118,0.3003956507317391,3.349516067554556,5.5231301267388755,-0.797817544023005,-2.1321840104958842,1.041139174102654,0.30586732303518294,0.4233646392523306,0.7644177451012572,0.0010953154290654033,2.0966360655625722e-07,0.42662072063897194,0.035119256936044264,0.299994851193181,16.68598706953426,71.65846770342306,26.33102269792147,12.845139472713171,19.271952044532085,71.65846770342306,12.989333410431161,58.38740990187578
310.0,1161268.48644883,1872085.72671236,0.0742238557425428,0.4727822655304756,-0.673628143289478,0.7478519990320207,0.6201396095655574,-0.13955801007655091,-0.093970700321056,0.09434091284289667,-0.06270653129932083,0.7823299267072743,-0.1239108506928454,-0.3010011134872377,0.08241692321525401,0.10061755820099703,0.1161351439082201,0.0957397760529291,0.13897922854717215,0.1361642232186247,0.14612616658629063,0.14422565511939395,0.10582239875831147,-1.3870144791008059,-0.8091495576508664,0.9853889024217157,-0.45119354852395843,5.745488118792913,-0.8479716780886973,-2.087015054555035,0.7788230486391318,0.1681198178222516,0.4201000617335884,0.32650173973070185,0.6526997245534987,7.632197446991608e-08,0.39821521917875546,0.03909619714426754,0.43768360654119065,15.785934629355266,68.0454189467943,19.801810850539745,14.322773666626711,16.715528457148004,68.0454189467943,14.402850183686278,53.37701237433406
320.0,1165779.32370104,1908078.03624988,0.709453988857294,0.28159975965194006,0.5900276029302963,0.11942638592699772,0.7196042759565631,0.29243456846282306,-0.09069119072074094,0.03455374741915775,-0.028595074494761667,0.46650907968582433,-0.07289811750057666,-0.1748433809937917,0.15267505774503604,0.12159867517405513,0.11371001572209061,0.0702180364305353,0.12025712134145124,0.10890878778414918,0.14978494708494072,0.15314597162980978,0.10887411387192869,2.4049157447170795,-0.7975655455223215,0.49209219134660354,-0.23778279552834494,4.283484273192149,-0.48668520381582314,-1.1416779634036325,1.4023081549451826,0.01777182419200306,0.42676640174377534,0.6235922450649309,0.8124726932617246,3.8362615202712466e-05,0.6274076987893493,0.255959572154584,0.1635169005573101,17.931889093620043,84.32715610994944,29.487660560745613,10.71261161822101,21.46132880270978,84.32715610994944,11.892877091632464,68.00852211980877
330.0,1176288.17926282,1903902.00526999,2.02909145671863,0.4837526511524992,1.8218629878223074,0.2072284688963224,0.6350324597398416,0.2600148576333567,-0.09338124403501759,0.010107703159772666,-0.03332438266950362,0.45010254106046466,-0.08039026046275333,-0.5194397290799326,0.15937909422787566,0.12801585458537929,0.113991503949169,0.07081141449608445,0.10633806161218289,0.10926003706378565,0.14980125785422144,0.14746878197714647,0.11124766302695067,2.0311144934000467,-0.8191947715389217,0.14274115595207573,-0.31338151330083797,4.11955325255561,-0.5366460977316013,-3.5223707832646998,1.4326511666970005,0.04454927620385579,0.41436975358242123,0.8867444062120251,0.7545585030680564,7.184493825110879e-05,0.5925487579653225,0.0006144502422211929,0.15467032304738396,31.926428386146746,77.89076432324028,38.61167576202584,27.18924130899488,33.01842437645432,77.89076432324028,27.296526458574355,58.22418610974902
350.0,1170448.20024938,1897969.67528046,0.0980038557284662,0.29689723187239914,0.18684939262113243,-0.08884553689266622,0.6917178281169419,0.16675839618853855,-0.09550581461875098,0.0036142558279774802,-0.04600370406853474,0.4478275279999955,-0.08881462101829894,-0.3992546722719135,0.1395865629800226,0.1260653793394726,0.11471817828470761,0.07161957627610736,0.1037996141581213,0.10829692647486261,0.1490368608051953,0.14367620666208317,0.11031982257708262,1.3227929591952965,-0.8325255512838132,0.050464635730932315,-0.443197255034646,4.13518224918362,-0.5959238576179333,-2.778850315911624,1.2652899516992129,0.1885286406956424,0.40683793695224413,0.9598396773742789,0.6584556911613255,6.771959975820102e-05,0.5523971899403526,0.006373483864030572,0.20832512854209864,30.529515170914472,78.585365277624,40.79144652806184,22.27242768886968,34.25278711735878,78.585365277624,23.610522314333856,60.618978604646735
360.0,1166449.96254966,1922826.81834361,0.3210646284085,0.34591533111686423,0.0710285129270049,0.25003611548149507,0.622867859415469,0.51507805517018,-0.08319538788946382,0.319753939095313,-0.28424097077265276,0.9140696496264122,-0.060906946746104605,-0.06380864812175363,0.1741215362925604,0.13505123894971047,0.11276190149605002,0.13764400703850047,0.19764078961864356,0.18527170559765363,0.15088381037564538,0.16943866502310836,0.10730555877845505,3.813945426757481,-0.7377969578881046,2.3230502073793486,-1.4381695768424523,4.933671046411463,-0.4036678726131626,-0.3765884729618903,1.6226702351185256,0.0002216207636620515,0.46214067862085406,0.0219344623543905,0.15310175122908615,2.7480062976519927e-06,0.6872065832793811,0.7071733869611251,0.10739821889633336,22.8961766704706,82.75053308768855,24.972636165312355,19.556057736068823,23.402527918237173,82.75053308768855,20.379565502516478,65.99329203063441
370.0,1175927.28403049,1900801.1532991,1.54476046630531,0.07638314990596973,1.1052737346998003,0.4394867316055098,0.6479700584097325,0.23628879300851396,-0.094202971810925,0.0047277288791393104,-0.038003553792146594,0.4488510663805106,-0.08503992272155933,-0.4997914095890089,0.15248180390298136,0.12932164728373466,0.1142964430768584,0.07137115279276425,0.10620768352008014,0.10893005150731389,0.14946820076678227,0.1467285494150403,0.111080434297112,1.8271402968606711,-0.8241986301146608,0.06624145322224104,-0.3578230174369772,4.120543965320474,-0.5689499323956441,-3.406231517871042,1.3727152298948633,0.0702718341837628,0.41153285559133024,0.9473006165966478,0.7211316724931972,7.15764409986469e-05,0.5704996180474586,0.0009080928970252361,0.1725119758693694,32.76202685066506,77.67580239842938,38.856879134332516,28.17046047088675,35.62732136820657,77.67580239842938,29.829236437062523,58.31902664177963
380.0,1175525.85913411,1901735.36641997,1.57240497066299,0.21086919400103343,0.9771099589026424,0.5952950117603475,0.6462510315336294,0.24116467129248959,-0.09364261167853065,0.005872705464009018,-0.03647684262458819,0.44920222960334527,-0.08351021578338924,-0.49860862521286653,0.15443053397687825,0.12922990967389839,0.11415881445259267,0.07124619975024583,0.10602531762009845,0.10899650809622252,0.1494811205379809,0.146563920342554,0.11126802505086798,1.866167607027273,-0.8202836734733094,0.08242833280365601,-0.34403898468183924,4.1212534002170775,-0.5586673118507334,-3.4019875017501042,1.3879147572384594,0.06456559290199594,0.413751413675417,0.9344494058515764,0.7314452390633728,7.138476510826569e-05,0.5774749918562675,0.0009209899674714382,0.16784616057999474,32.747132844988,78.96860254661902,38.73916377076175,28.548192558783438,35.45893993473879,78.96860254661902,29.64418466198215,58.07896320081014
430.0,1172806.09209158,1897996.84712049,-0.363399023742972,0.36562180234586,-0.9140000825832482,0.5506010588402761,0.6743651123099041,0.1935310371121894,-0.09560391072847292,0.002821905460661485,-0.04406569170930955,0.44771040432389403,-0.08921768792085849,-0.45752585080674196,0.1425767792784085,0.12681519210544073,0.11471267101286663,0.07164227699977672,0.10479331666331652,0.10850430354254893,0.14918016940540177,0.14557244328272864,0.11024071433982263,1.5260871658915887,-0.8334206664732757,0.03938882987583267,-0.4205009738444035,4.126199511969851,-0.5980532685842891,-3.142942719716135,1.293322345852262,0.12973378418372142,0.40633518355322795,0.9686486843757777,0.6749042337353287,7.006202310549897e-05,0.5509803758170237,0.0021278536530625483,0.19849150558960313,32.885063333487516,77.11890612423147,40.7923356574229,26.80627026436357,35.901843821262574,77.11890612423147,27.494961165960962,61.12624083745441
440.0,1158201.07396598,1890136.33869717,-0.653555212696246,-0.11611573499479344,-0.8622569579310694,0.20870174523482343,0.6054463552639606,-0.15394995783107854,-0.09662871093151422,0.034381210790998804,0.23181134342211962,0.6774662684855917,-0.10076083220120992,0.03252231194646771,0.10384061183765947,0.10983544857488042,0.11562481495155891,0.07568792359585527,0.14300259873305,0.12049899393785114,0.14782062227228843,0.13013459756662077,0.10803396495492722,-1.4016418180886565,-0.835709107703194,0.4542496234218472,1.6210288867187184,5.622173649308668,-0.681642592571465,0.2499128790851973,0.9611848633064864,0.16371542130842276,0.4050515592667706,0.6505053692264129,0.10775021440732559,1.3401010966718124e-07,0.4968354423759439,0.803100605299108,0.3384758648463635,15.65605151307804,70.99662951228531,23.646319616316607,14.149669097791705,17.733491780321515,70.99662951228531,14.164981931610857,55.53316190358293
450.0,1177778.98067221,1842222.00572454,1.1427518667296002,1.5493211471177963,-0.3819032781753019,1.524655144904902,0.5619299184609169,-0.033647177790918796,-0.09176125304453994,-0.06452383670237648,0.31651714466842784,0.5556823664895028,-0.13865412409222358,-0.3793990552540422,0.059077673040284336,0.10669303686372356,0.11682649102879719,0.0910652599431636,0.15041141968496366,0.14722659409999797,0.14575709435204978,0.1514118366562577,0.10612253735568676,-0.31536432723248403,-0.7854490213347349,-0.7085450230158858,2.1043425115684182,3.77433418117434,-0.9512684422572923,-2.505742375448307,0.5566929938951234,0.7530566072796377,0.4338056015532188,0.48004066206937634,0.037526963928690635,0.0002553717446007682,0.34346314159411173,0.013618535098953803,0.5788189425942922,14.633516645545987,52.27896990808308,17.164096480689913,13.52766556389339,15.013469545307256,52.27896990808308,13.536019938803559,40.06892184516362
460.0,1174675.57817332,1902905.85602106,0.263269259830568,-0.6658730869716256,0.9026758320362563,-0.6394065722056883,0.6519604042090523,0.2461865889191738,-0.09382371381060035,0.007674402263778656,-0.035031468710922276,0.4494687141237881,-0.0815897792592068,-0.4940325868443991,0.15626019190228713,0.12786875533452402,0.11412330951025174,0.07106722291772738,0.10573173476253116,0.1090983883569285,0.14965391671909586,0.14632670821609517,0.1112943934611994,1.9253068372732058,-0.8221257709159945,0.10798792957849368,-0.33132407020088545,4.119847422982062,-0.5451897354103524,-3.3762297591961965,1.4040257289039826,0.05666050913048661,0.4127066274878095,0.9141934495060672,0.741002706209593,7.176511330865813e-05,0.586678851694279,0.0010030272833599263,0.16300603395166843,33.119926494223435,78.7231676910506,38.577642781767956,28.57527357493235,34.71977552617001,78.7231676910506,28.80094063223122,58.562364512084635
470.0,1167774.55595889,1898083.15752057,-0.8252933346386341,-0.22411788964071888,-0.48661602933880765,-0.3386773052998264,0.7224831627825294,0.12531655064806535,-0.09551535580537003,0.005038233847220776,-0.03918338502259901,0.4490095199974856,-0.08814456286298929,-0.26827095826175495,0.13572357281619477,0.1227153864380627,0.11475344174206205,0.07161609545457462,0.10282959313946795,0.10791190039007043,0.14894064406731874,0.14319005240471563,0.11003246366403127,1.0211967242699065,-0.832352863281133,0.07035057992538113,-0.3810516391857597,4.160889747789128,-0.591810001997503,-1.8735306940422634,1.2334866301876843,0.3093047111285386,0.40693497272099466,0.9440368165486555,0.7038679742241143,6.142345151475185e-05,0.5551394840786555,0.06353366922187499,0.21990945097060963,27.215929379784605,79.31277734608013,39.2674748060014,15.565356984427105,29.986413327708515,79.31277734608013,15.834829181307937,61.10285830757924
480.0,1144532.74806525,1901787.32648402,-1.2146969186666698,-1.721216365355903,-0.884421305850587,-0.33027561281608286,0.7578806721372597,-0.02185863515640591,-0.09217452539093407,0.2786515748977478,0.35352336169410964,0.831382243648962,-0.07778129879343891,0.043485947463476685,0.10513991381870148,0.10009166720233388,0.11533723361289289,0.12726124889060605,0.17210762020885179,0.16629828912721564,0.14913857184029464,0.12810390173139183,0.10915196034783423,-0.21838616307808112,-0.7991740611735152,2.1896027056694773,2.0540831444018033,4.999343336677188,-0.5215371036054387,0.3394584152062596,0.9632434771089079,0.8275153169195647,0.4258370187202408,0.030572527009871602,0.04223462431164682,2.079904438343334e-06,0.6029956405537094,0.7348835602597038,0.33744645697442344,16.577987378426677,67.13739539905716,17.667422326207358,14.914376389713778,16.918957935176806,67.13739539905716,15.57064583231321,44.43597832578711
490.0,1170964.65874586,1903685.42030979,0.0443883693325794,0.29399851975657826,-0.02690853334824632,0.07129690268082572,0.6813044341293841,0.23444079610503188,-0.09410235747945621,0.01105772131852066,-0.03371538686475546,0.4500657764929208,-0.07962587262649092,-0.4206858276372404,0.15231877654701353,0.1265073888517417,0.11418327410562344,0.070814709825869,0.10448254930921012,0.1088869141309774,0.14966055380629356,0.14369036292730136,0.11048959255498966,1.8531786817589049,-0.8241343420614152,0.15615006184041744,-0.32268916759464494,4.133332091233183,-0.532043150993221,-2.927724720481651,1.3785803081064478,0.06642012589085158,0.4115692289963182,0.8761885216943559,0.7475166030718863,6.819584061866128e-05,0.595722482405295,0.0041169160310338794,0.17070005334865723,30.919057182813752,79.89141545622802,38.70360831956448,24.898714778515636,33.62728388302373,79.89141545622802,25.205232646160145,62.44864483628056
