station_id,x_coor,y_coor,y,ols_residual,mgwr_yhat,mgwr_residual,localR2,beta_Intercept,beta_TL,beta_RD,beta_LUM,beta_GBS,beta_TS,beta_ES,beta_LUI,se_Intercept,se_TL,se_RD,se_LUM,se_GBS,se_TS,se_ES,se_LUI,t_Intercept,t_TL,t_RD,t_LUM,t_GBS,t_TS,t_ES,t_LUI,p_Intercept,p_TL,p_RD,p_LUM,p_GBS,p_TS,p_ES,p_LUI,sumW_Intercept,sumW_TL,sumW_RD,sumW_LUM,sumW_GBS,sumW_TS,sumW_ES,sumW_LUI
560.0,1176444.43423897,1898979.0284974,0.9057147936213978,0.027690221668666526,0.8970291482567514,0.008685645364646444,0.7535345340796257,0.21387856651516282,0.07556888348905592,-0.06562567825249353,-0.23520383685879961,-0.2718726641852614,0.10541867696279558,0.21694673663711916,0.5729244631732657,0.12689592691290666,0.058238578627365555,0.11028383252482887,0.18879174596476558,0.12048666889348585,0.11251187261671576,0.12074803678526862,0.11293816598846931,1.6854643936834595,1.2975743101935369,-0.5950616400433747,-1.2458375002405877,-2.2564543171627207,0.9369560252713601,1.7966895563107563,5.072903904174961,0.09461066629422343,0.1970304737435912,0.5529713854632781,0.21535622877037297,0.02593186221762796,0.35074470299536264,0.07500992293909947,1.518613692389021e-06,28.169026294676865,28.169026294676865,27.814097477384763,44.92511064000672,34.036666976100335,75.11192242571157,75.11192242571157,27.61692190275289
570.0,1157455.12068528,1914787.23945613,0.5423728388905101,0.28506686636878875,0.4700181222206287,0.07235471666988141,0.7992909468788798,0.5821266442395574,0.28042677719856735,0.21834970933725492,-0.14763143267159404,0.02281298167886862,0.09912898595483148,0.21192387016481484,1.0415244264232622,0.12337890153546913,0.1554684729158643,0.144108357674639,0.1836275296528168,0.1265193282302151,0.11121220117764637,0.12052172919751628,0.2658999540978171,4.71820252081112,1.8037533394331815,1.5151772795179201,-0.8039722200190771,0.1803122257917622,0.8913499139944763,1.7583872350313257,3.9169785867661893,6.749768748667074e-06,0.07388789475124978,0.13247134056127918,0.4230718122818211,0.8572248197856396,0.3746026260116546,0.0813419118034335,0.00015257042258952846,10.941836924728994,10.941836924728994,10.87916142021922,23.09213314258787,17.180191655065002,83.93327639236743,83.93327639236743,10.587413467139996
590.0,1162783.21413024,1910383.12246002,0.7313713436758595,0.030831354110033793,0.8490793303735948,-0.1177079866977353,0.8193539854006834,0.4226432125157727,0.30256931618754895,-0.024977370975482513,-0.1823686259939467,-0.09497345041669661,0.09965652095704414,0.21270570376997427,0.7602521211188547,0.11557878758799445,0.14004029744164284,0.12112626430463766,0.18845440128076787,0.1305936382318895,0.11173161912754467,0.12035188000480473,0.19351164848872832,3.6567541616925046,2.160587500277445,-0.20620937266473746,-0.9677069081673805,-0.7272440809716653,0.8919276542773762,1.7673650279620272,3.928715025974976,0.00038667436955452526,0.032801777599542684,0.836991995167383,0.33522153110074815,0.4685543665279137,0.3742941721269255,0.07981961230085537,0.00014615665713536613,10.71307805328672,10.71307805328672,10.569938889417989,28.610607187372484,15.947434989643302,85.02225820075897,85.02225820075897,10.479831879684395
630.0,1175328.34617393,1908360.20047414,1.1245586239776557,0.7699707806400165,0.5943502502330155,0.5302083737446402,0.712633883583154,0.2874392202043073,0.0854703517446326,-0.051203247292878985,-0.1852540338927411,-0.2372746101508645,0.09998846421161814,0.21390980784647456,0.5877251722495164,0.12075706529944506,0.05722050458095164,0.10954304943451704,0.18838812696573992,0.1254960251321867,0.11240315493930225,0.12016159268835343,0.11302289574853411,2.380309752406911,1.4937014689151338,-0.4674257979598004,-0.9833636380196678,-1.8906942263784043,0.889552115023924,1.78018452536047,5.200054098393945,0.018942417079494765,0.13799237167029596,0.641079772651967,0.32749285060706856,0.06118172926193795,0.3755634839174985,0.07768663815009962,8.763581985531902e-07,22.94855007525142,22.94855007525142,21.1966229945442,40.874387699861224,30.45671243484953,79.48002615930821,79.48002615930821,21.18727607647028
650.0,1170472.73119341,1910775.10249239,0.5534709942884694,0.3854232373344834,0.4357600583108798,0.11771093597758953,0.7414526122474716,0.3881858278490708,0.1495343484751018,-0.05055748659816603,-0.1720944336128665,-0.1735786520168228,0.09906412049312524,0.21318846707001743,0.6117914153503297,0.118190599300547,0.06463152591943594,0.1085796234533582,0.18729975030051288,0.12527835301522625,0.11205392950952799,0.12018443115476038,0.11527794586315893,3.2844052754310233,2.313644097796768,-0.4656259157122944,-0.9188182757144618,-1.385543853659428,0.8840753816197208,1.7738442909922052,5.307098515413856,0.0013546398277358665,0.022463927858355954,0.6423639138511111,0.3601137859078464,0.16856757309761358,0.3785000908372784,0.07873560747103019,5.484387861474142e-07,13.692634934128579,13.692634934128579,12.913783519335347,38.21326977578668,25.539938732772132,83.57198260960827,83.57198260960827,12.592271021269541
660.0,1169507.15116051,1913523.19132695,0.4338962902623119,0.15659964358541617,0.6901564087861084,-0.2562601185237965,0.7177005082435524,0.4515179218732195,0.2353394923805516,-0.058688920651816565,-0.15265900061016913,-0.10014136150994779,0.09832481320239844,0.21278747312478608,0.6419890745118092,0.1145335705045708,0.092373503131952,0.1088461204090265,0.18498233187695085,0.12846896253743076,0.11183025345232618,0.12019985373012554,0.12014862687076028,3.9422321323266556,2.547694786938828,-0.5391916627921407,-0.8252626024398751,-0.7794984837740133,0.8792326778040865,1.7702806328079201,5.343290982446055,0.00013908846205054186,0.01216321477416383,0.5907969750444068,0.4109311535832938,0.4372873697637306,0.3811086296418893,0.07933030943527113,4.6751093276162675e-07,13.472892935114732,13.472892935114732,12.895117140825464,35.84850753473816,20.867828592114666,84.22783420912465,84.22783420912465,12.891737788469117
670.0,1160063.30014371,1912699.74915018,0.5745604398487952,0.41028292349676715,0.2564092318274196,0.31815120802137564,0.8066690060837791,0.5008620505862101,0.3108063107884609,0.07398343638941769,-0.16432706945665446,-0.0492844763820483,0.09932352075168428,0.212274149808134,0.9919016771377903,0.11507270370532967,0.1512380267671776,0.12789832996945547,0.18580926772636347,0.1302219214840735,0.11145219154937965,0.1204304251593653,0.2506101548946558,4.352570457271809,2.055080441289608,0.5784550619784193,-0.8843857546366024,-0.37846528311345745,0.8911760223905362,1.7626289164655202,3.957946865939,2.9311650931880155e-05,0.04213650140729415,0.5640880577560077,0.3783332879488256,0.7057827389986482,0.3746954974057467,0.08061973133602329,0.00013128105365674733,11.58470915924543,11.58470915924543,11.568586290513494,25.15793473090991,15.082035971034466,84.80335136403174,84.80335136403174,11.364338149045038
680.0,1176848.36665534,1899477.04526587,1.073114960018556,-0.4138535371891332,1.3918587763513008,-0.31874381633274473,0.7462092047765894,0.2177319915953469,0.07526343137560995,-0.06467073524184556,-0.23302181605264152,-0.2719838614730943,0.10519651537517542,0.21683907703721925,0.5736278252401278,0.12690440393002295,0.058227179566702626,0.11026862323151596,0.1888996338763387,0.12063514310457833,0.11250006098967376,0.12071792948900739,0.11294219768477612,1.7157165933769145,1.2925824663959775,-0.5864835648311784,-1.2335747363342533,-2.254598904378238,0.935079629733101,1.7962458265734642,5.078950445440546,0.08890685228147341,0.19874655573177688,0.5587000665171105,0.21987672414678597,0.026051828660021446,0.35170663470580776,0.07508087406709552,1.4796831305163814e-06,28.216021162268884,28.216021162268884,28.069156915951794,44.485735423067126,34.24036980351967,75.28763009089654,75.28763009089654,27.847669560071658
700.0,1141729.75260664,1902002.90459622,-1.3710620247729903,-1.0066174238165357,-1.076189567652126,-0.2948724571208643,0.8726416519119969,0.10452585872930278,0.5125179062324366,0.1883374411820104,-0.26045685787459155,0.05116128359727409,0.10726293695652293,0.21246991174173804,1.2890852854166364,0.09426429011373348,0.17746210074637833,0.15719717541677256,0.18654321704945032,0.10795134083125636,0.11134612942323936,0.12132957398244511,0.19303740654009305,1.1088595543783157,2.888041469569362,1.1980968530934255,-1.3962279733041574,0.473929116612332,0.9633288333607382,1.751179904187909,6.6779040835740755,0.26980433637826107,0.004632861604946889,0.23334269550088296,0.165335186999387,0.63644900968859,0.33740381871699876,0.08258120996117647,9.016198893559982e-10,13.874266371877576,13.874266371877576,13.624550613828331,17.815748675961235,15.548829087269148,64.30784027407343,64.30784027407343,13.483733887225288
710.0,1174115.1544928001,1905746.07592771,0.9472930971164443,0.5832393359160022,0.5447357956957527,0.40255730142069157,0.7337116450980409,0.26060473486162355,0.07839923246920501,-0.056387393644282024,-0.1981787301332689,-0.25088737812532047,0.1009651635527931,0.21426237544736165,0.5837984110893542,0.12443406186357146,0.05786711594244174,0.109485596875163,0.18941422373591832,0.12516125921488494,0.1125248099628592,0.12024489083330063,0.11287458280689217,2.0943199230074847,1.354814927137302,-0.5150211101152941,-1.0462716380242387,-2.004513055390253,0.8972702427679587,1.7818834044633172,5.172098062928186,0.0384278885492643,0.17813210358018158,0.60752679447221,0.2976297760864484,0.047364704782079055,0.37144932430634825,0.07740753172829838,9.896069827080598e-07,25.267419008925973,25.267419008925973,25.116628500027552,43.43584419975083,33.19584880673115,79.1090079659239,79.1090079659239,24.93134815781639
720.0,1182666.51808476,1863374.47652824,-1.665645853377854,-0.9267959963381412,-1.6996706618055204,0.03402480842766642,0.7281484248302718,-0.05811337132757237,0.4584006433723044,0.40360578074634035,-0.2862394230228655,-0.48505367383946807,0.10159074717299175,0.2641409416127614,0.9734129427325265,0.09904076273714271,0.1332802476231847,0.1443362638805677,0.16864664692614892,0.11775236161148939,0.10975801805002929,0.12312252550245194,0.15908029635206866,-0.5867621545060904,3.4393741874513415,2.7962881253480933,-1.6972731343316356,-4.119269178140544,0.9255883896034386,2.1453502560544955,6.1190038304820416,0.5585135584429541,0.0008130548093912471,0.006060491186790363,0.09234982578477685,7.192210432319867e-05,0.35659820942135645,0.0340279599134612,1.3376676879674787e-08,16.11568780463887,16.11568780463887,15.914920874540273,31.527705795242934,18.465932548328805,62.7204772668345,62.7204772668345,15.882279616825654
730.0,1174726.83884537,1900620.27445093,1.0941938177928459,-0.5057359071936225,1.2418957900158105,-0.14770197222296466,0.7543462432903993,0.2179684377145149,0.07533439094005295,-0.06393479540983384,-0.2245270520645201,-0.26075536819777106,0.10457217871640415,0.21634177752986467,0.5753019768312645,0.12615092279876378,0.058146935604022155,0.10995561172965795,0.18944726399461925,0.12091505874692154,0.11239986182434827,0.12062166629769444,0.11296267406496217,1.727838630734542,1.2955866058544605,-0.5814600492335665,-1.1851691459154416,-2.1565169045117782,0.9303586055988506,1.7935565323391642,5.09285019669791,0.08670153863445312,0.1977124797000108,0.5620684210288389,0.2383939046831327,0.03312553904877997,0.35413434066882465,0.07551207335441887,1.3938390588001612e-06,29.57302383918971,29.57302383918971,28.814565193803684,45.65234680122734,35.3953260996846,78.59195706632624,78.59195706632624,27.902449193011417
