station_id,x_coor,y_coor,y,ols_residual,mgwr_yhat,mgwr_residual,localR2,beta_Intercept,beta_TL,beta_BS,beta_LUI,beta_RD,beta_BD,beta_LUM,beta_GBS,beta_TS,beta_ES,se_Intercept,se_TL,se_BS,se_LUI,se_RD,se_BD,se_LUM,se_GBS,se_TS,se_ES,t_Intercept,t_TL,t_BS,t_LUI,t_RD,t_BD,t_LUM,t_GBS,t_TS,t_ES,p_Intercept,p_TL,p_BS,p_LUI,p_RD,p_BD,p_LUM,p_GBS,p_TS,p_ES,sumW_Intercept,sumW_TL,sumW_BS,sumW_LUI,sumW_RD,sumW_BD,sumW_LUM,sumW_GBS,sumW_TS,sumW_ES,local_CN,local_vdp_Intercept,local_vdp_TL,local_vdp_BS,local_vdp_LUI,local_vdp_RD,local_vdp_BD,local_vdp_LUM,local_vdp_GBS,local_vdp_TS,local_vdp_ES
830.0,1165182.26334848,1891511.43450645,-0.542960810488149,-0.40812911073857,-0.16372860786913776,-0.37923220261901125,0.7774145437460251,-0.2116074540407473,0.14540617930772287,-0.04435372612856116,0.3003646166011446,-0.04183148791461423,0.07530285191604225,0.2838707471194063,-0.16158358241070503,-0.046282426494748806,-0.1508908696109622,0.12699538651018966,0.11532398016689961,0.08521858680238155,0.08608784282683482,0.14039509752474566,0.08248553725092367,0.17012789223444577,0.10239231267794534,0.09501949186511405,0.0975933256714519,-1.6662609552652423,1.2608494703121378,-0.520470096874707,3.4890480088498235,-0.2979554746008216,0.9129218821351498,1.6685726449147826,-1.5780831410550717,-0.48708349819897506,-1.5461187388872941,0.09838303313663295,0.20991510488147724,0.6037365704650022,0.0006879581124168753,0.7662747782800836,0.3631935557251207,0.09792257423580127,0.11729335602689912,0.6271262950769967,0.12482342831712834,10.61898448319577,10.61898448319577,31.4954139500164,76.75204980568182,10.931300011256592,69.82313011333376,33.08343960247077,68.31499956564907,64.39393847209557,76.75204980568182,5.191398746015177,0.5705702920823044,0.4730562753656986,0.2086055154461083,0.05872719898152663,0.008178155910265671,0.1072482662005051,0.5755582700425621,0.4692929144425922,0.40984706478929334,0.19849391788910306
850.0,1176281.20684682,1898524.19201698,0.43822584227562345,-0.005361263289844265,0.7166137015148815,-0.278387859239258,0.6759435891732726,0.3500205977028248,0.05302968952022755,-0.07667946233859937,0.3041161915698953,0.045625131291435,0.07623079610251852,0.35497107958032365,-0.15689734243777403,-0.03220321714864645,-0.15192791628853625,0.1293172659032211,0.07134513213019236,0.0900500925571421,0.0863797128567769,0.09112346754645223,0.08259149454079935,0.19079155110796306,0.10282606713449131,0.09587152495985213,0.09716280768279734,2.7066810859175945,0.7432839205267384,-0.8515200835572905,3.520690003613921,0.5006957320645921,0.9229860353823879,1.8605178139122966,-1.525851827363583,-0.3358997070520377,-1.5636427138306654,0.00783164744975972,0.45882559774038434,0.3962502077982094,0.0006179733227145601,0.6175422079708814,0.3579469563364981,0.0653668706304815,0.12979236317144247,0.7375585647027784,0.12064922101926326,27.05704578628717,27.05704578628717,38.78663995071806,74.715470723675,27.2460442577095,67.4513195793868,39.41605769319034,66.60562015094646,60.99693831002242,74.715470723675,5.73852767974996,0.059728238629463734,0.01669154096471966,0.012885631627583915,0.16944785106258783,0.009344632292441266,0.017240730705152977,0.9175082560963082,0.5949573735157322,0.4688037946503255,0.4041229391774516
870.0,1156039.37233196,1930887.06155112,-0.9342130331890716,-0.42347532256899323,-0.5214163670416573,-0.4127966661474143,0.7657811264693942,0.33745105573553846,0.5381876322653613,0.25512934073699634,0.32229553926370097,-0.009209684462542847,0.08178644182132976,0.20812408927415435,-0.11247973781897262,0.013262850938327013,-0.15109190846592127,0.12156363385839336,0.18070588344233765,0.10035453422810964,0.08521109652299079,0.17899747211611758,0.0820140238345673,0.15576822843994406,0.09863142423467443,0.09427567641514834,0.0973070243921778,2.7759210960131986,2.9782518533055637,2.5422801540494198,3.78231888116523,-0.05145147779834804,0.9972250841673541,1.3361138619766477,-1.1404046802705474,0.14068157814029666,-1.552733827898935,0.00642748358114825,0.0035364606006588997,0.012342851473953705,0.0002481979051243933,0.9590550294620809,0.3207489547648386,0.18414995802240033,0.2564872203002693,0.8883676201855564,0.1232345047613249,22.79453410840934,22.79453410840934,28.43900280285777,77.84713154216999,22.80289742523228,67.63578512085647,28.729964392171382,66.94550854957345,64.64244468648188,77.84713154216999,3.722701230821895,0.8351197382884813,0.32158485234408385,0.01027496198582648,0.02952498898038532,0.20709653056227023,0.10284119506639876,0.3427727570987721,0.07035268169692616,0.014460153976272571,0.05794444887382748
880.0,1167550.17426268,1939762.06751139,-0.23101040695511596,0.18272441074419185,-0.2982547492708171,0.06724434231570112,0.7494193040167068,0.3265708635724261,0.5640024895916873,0.24144946410319482,0.32436576043539644,-0.0506979408072125,0.08262715564542499,0.23312606170866282,-0.11463322797839778,0.01761162015296486,-0.15164006265141827,0.1209571781148875,0.1857798058412163,0.10395405810251886,0.08535244899042115,0.18234053699497987,0.08210309663965414,0.16524446441466886,0.09848548212907715,0.09408115121857998,0.0972028437783812,2.6998882469153065,3.035865427019195,2.32265549330531,3.800309941567102,-0.27803987880439496,1.0063829383691936,1.410794985081316,-1.1639606721745754,0.18719605282090515,-1.5600373071095726,0.007983421164654551,0.0029671454731494138,0.021956457565492117,0.00023272926763945895,0.7814810169231489,0.31634424892270957,0.16100448795904237,0.24684912379156412,0.8518367861997822,0.12149886206131706,21.260205105790515,21.260205105790515,25.46419439957345,72.88381441677133,21.722689558374597,61.29521241480422,25.705942606047238,60.97725447810721,60.5831212437842,72.88381441677133,5.067345098864383,0.9413207631019122,0.050105669994131234,0.024139118069835416,0.0020590245791655523,0.8075915828950957,0.04414031719427899,0.10686250628199205,0.0002780519121113983,0.0019201243777653074,0.002056303965977614
910.0,1175808.13267038,1863399.65745627,-0.4922725628602489,-0.111425501482451,-0.518466210810866,0.02619364795061707,0.6754672720629472,-0.4393722270940153,0.7738862021787338,0.09291805739271963,0.2812352547425726,0.45040271254377484,0.06206664387132072,0.04993642949146949,-0.19456257438897115,-0.08491304536299568,-0.16103657168748442,0.10756073294300063,0.19718264480555125,0.11881613412240803,0.08642694605569969,0.12739726360522688,0.08250391708226315,0.1649185645788656,0.10036962457954177,0.09368953534926652,0.0995659946008712,-4.084875726226695,3.9247176288861034,0.7820323231270309,3.2540228201668095,3.5354190490265416,0.7522872375797043,0.30279447082859745,-1.9384607166163361,-0.9063236896890048,-1.6173852562115152,8.187520032802482e-05,0.00014831172805640166,0.43580278573259057,0.001494353695410867,0.0005877368054911548,0.4534153928824911,0.7625935216341913,0.05501778631970778,0.36665962101549987,0.10853491688601652,17.444184961184053,17.444184961184053,23.275205483063157,65.14969108580284,17.452590817718598,58.252685748857076,25.243706337568838,58.026131088004604,53.53587717965205,65.14969108580284,42.224439870454944,0.9982543821758874,0.9980861042481596,0.006065025448170361,0.008078322015823413,0.0011028587886361585,0.001600109054993025,0.02377932780863955,0.0033406827407301467,0.022397269250319526,0.017498633147381912
920.0,1149758.98320612,1897220.94772777,-0.9225694847014654,-0.5034439195167192,-1.0614680590205279,0.1388985743190625,0.8097306208175947,-0.3938714963858404,0.8549039273524377,0.03006688788467293,0.30318976345764814,0.18988834776604285,0.074709801351037,0.17843497180716508,-0.1372336867827072,-0.04084756104658793,-0.14659921673841397,0.10922592316790868,0.234689268288746,0.10078621867856763,0.08539070530264431,0.1490177995414795,0.08226633225538549,0.1341520822926521,0.10354217114971728,0.09709942521593008,0.0979591717979981,-3.6060257946307983,3.6427056660325046,0.2983234045178709,3.5506178615468023,1.2742662175278392,0.9081455232392008,1.3300946862525032,-1.3253893100645293,-0.4206776812092447,-1.4965338522942666,0.0004611889236304798,0.0004060814741426843,0.7659946872881284,0.0005580019798840912,0.20513809593950774,0.3657005203545146,0.18611896836950373,0.18766915142769988,0.6747755469328225,0.13725409480699938,16.926089005145634,16.926089005145634,20.598907864597372,66.39183954307163,16.938742125838747,58.583923116169125,21.548007019316792,55.553376378744865,51.752213753758845,66.39183954307163,9.330446542832473,0.9139617953348501,0.9817224699821788,0.1729100114493806,0.00595511456679722,0.12580949311518855,0.003974494392699296,0.03783035313636633,0.001608651579681364,4.0508102289449317e-05,2.971908685079889e-06
930.0,1146620.91702719,1865394.75454613,1.3321084975837267,1.6004078786975864,0.14543954998579614,1.1866689475979306,0.6065714910629783,-0.0630235852434886,-0.14771168984705035,-0.07122589411050513,0.2796727965272254,-0.2755473795112234,0.05834492946330774,0.035131465194848374,-0.1885211299142898,-0.09353141183189559,-0.15836724432540986,0.11440946646975714,0.28160164379460595,0.10592663020227493,0.0858685430333443,0.1471591278956895,0.08237816487201344,0.13511219216874318,0.10103302246195933,0.09456267712682903,0.0994458582449329,-0.5508598823869891,-0.5245412912248055,-0.6724078163771838,3.25698779375613,-1.872445042665237,0.708257212987873,0.2600169875933349,-1.8659357635793905,-0.9890943728935435,-1.592497134826419,0.5827983093246767,0.6009117614850998,0.5026728936688527,0.001480149006601987,0.0636849482006238,0.48021866287467907,0.7953156275414084,0.06459831160129063,0.32469349662959934,0.11401808946849686,7.39952075034758,7.39952075034758,15.67187295221556,57.23971824010666,7.502514186435345,51.31771341425081,15.918517993657606,48.829174903584864,41.501031489006834,57.23971824010666,5.519522697077987e+16,1.0,1.0,0.9686195834600612,0.9606777964132416,0.5614459403737933,0.6459261391731179,0.7712856521340776,0.3237783496264646,0.9246875167148141,0.5152537418464611
940.0,1172260.63647507,1862821.97015973,-2.4505528245699306,-2.077900280243664,-1.0028449209292258,-1.4477079036407048,0.6525766385435635,-0.40771024922367827,0.6979114825146253,0.0892410056043675,0.28077285791302964,0.3629505768505736,0.06138759731327201,0.028310448347743038,-0.19527794331272483,-0.08704528485556158,-0.16089545792078266,0.10504073505765704,0.197770527710289,0.1199936803643733,0.08635028833239207,0.1224379828604694,0.08248921089019196,0.16443262171837938,0.10043005547710498,0.09373289661419167,0.09956342392260975,-3.881448935023973,3.528895283815924,0.7437142133933878,3.2515566923440717,2.9643625970561183,0.7441894115703203,0.17217051003559258,-1.944417359773761,-0.9286524582062522,-1.6160096909267208,0.00017366332195036,0.0006009528376495888,0.45856619809963695,0.0015062653148274494,0.0036880066187391118,0.4582798243612779,0.8636061052550441,0.054287228053969336,0.35501433007300953,0.10883235096633023,17.644571926906718,17.644571926906718,23.32772804239094,65.48603377063715,17.771759640349718,58.67777961642713,23.802345523591793,57.59872637047641,52.87241488401127,65.48603377063715,54.52999248143938,0.9989827394601334,0.9989210915651122,0.004626908929060942,0.006551458314197653,0.0006642781848448386,0.0005219144135483049,0.016497851585084097,0.001424332976535876,0.018777394341366854,0.012910545111648053
960.0,1150270.22237459,1870257.60178265,0.7001072073400584,1.1864236808019233,0.1471442679116371,0.5529629394284212,0.6122852251879283,-0.10440434970447156,-0.03982552378343529,-0.11144589206226997,0.28318690279495407,-0.27182284995400585,0.06174878860577464,0.05785398236888073,-0.18410684270715028,-0.08588073550608774,-0.15718692695801023,0.10963273853347272,0.2601694825618418,0.10763002708533181,0.08588531163483143,0.1449513311057763,0.08237629841033696,0.13644085474742293,0.10096820564251029,0.09447987207871511,0.09916173556136602,-0.9523099678167316,-0.1530753084154243,-1.0354535354145442,3.2972681521959513,-1.8752697742088809,0.749594116237033,0.42402242697745535,-1.8234140295510652,-0.9089844600396678,-1.585157077658604,0.3429371019031773,0.8786071579771114,0.30262961669592114,0.0012992500670839454,0.06329196572285908,0.455029888828971,0.6723415629364191,0.0708379362276716,0.3652593976752494,0.11567672602634133,8.845139102551718,8.845139102551718,16.55421219331251,61.58317952936291,8.965076536462394,55.49680954801818,16.882409834043713,54.12685328869568,45.75250318913368,61.58317952936291,3.332852923377574e+16,1.0,1.0,0.6454898722955367,0.8235941161902843,0.3102784496040657,0.8093453031744888,0.571947195131507,0.12321432115304697,0.7455749785966043,0.15017070216522502
970.0,1144440.97667316,1896352.78926296,-1.2730524796776619,-0.7433564514629729,-1.1404480301438251,-0.13260444953383677,0.7676864654176254,-0.39115826238238877,0.8824899450609478,0.027646394390331643,0.30237482696715506,0.1753212391828824,0.07343438692411942,0.17144891676116925,-0.13240839973645036,-0.04553379505465028,-0.1460296665508721,0.10908849833229087,0.24352213822733268,0.10552808926910744,0.08530461348461646,0.1460972051378222,0.08220413296497513,0.13237715253856436,0.10365742138371878,0.09784748080577055,0.09838134076408359,-3.5856966441218625,3.6238592165987233,0.2619813793826069,3.5446479928273082,1.2000314380928192,0.8933174558924885,1.2951548924669793,-1.2773653634147553,-0.46535480198039936,-1.484322793496464,0.0004947025880919151,0.0004335676278373735,0.7938044774745516,0.0005695080176285129,0.23259346262500974,0.3735528131175321,0.19786083694231454,0.20404612191895496,0.6425574362500867,0.14045912349257025,15.255663042493898,15.255663042493898,18.21566830286514,59.611991119023365,15.624240741509348,52.23203956466942,18.32286851155608,49.38863783776048,45.097091374192765,59.611991119023365,13.905913798392895,0.9650459095633528,0.9853345922834655,0.07985843937676104,0.0005333962541967085,0.0577221504870311,0.006088195048796791,0.016821067685876843,0.00029568070266941206,0.000672462404224725,6.724751072378057e-09
990.0,1177260.46342373,1858977.89284415,0.1734959178803775,0.7001200628812558,-0.1866254485084226,0.3601213663888001,0.6618399986901307,-0.3983695144973591,0.6707777189612134,0.1315469499321103,0.2789651895937606,0.45915386664450075,0.060211528953926674,0.02728401379540024,-0.1972801057036197,-0.08921701313690623,-0.16187691284016995,0.10604852679426492,0.20282969993958538,0.12259559925433423,0.08646608724119632,0.127734107589014,0.08251482197795502,0.16476182219919916,0.10037575669491713,0.09376362192426847,0.09978659354015153,-3.7564832491280096,3.307098118081378,1.073015269163176,3.226295979088193,3.594606603600612,0.7297056154349217,0.16559669850223868,-1.9654158753017863,-0.9515098852406271,-1.6222310743079418,0.00027212881778925435,0.0012583558198444589,0.28551073266704396,0.0016334845456217502,0.0004797402884855055,0.46705387893156414,0.8687651103286608,0.05177691950358525,0.34334115035806057,0.10749230863482775,16.95633090152936,16.95633090152936,22.20980696875378,62.190827642035906,17.062292863190102,55.33594510711451,23.8582568446024,55.146330650156514,50.75616356846383,62.190827642035906,51.137710640667216,0.9987537795789377,0.9986689011989132,0.005562260245412057,0.007811165560820527,0.0015611999776598041,0.001330566854735193,0.018931958266163573,0.002406060733395457,0.020313585359406437,0.014528305308781719
