station_id,x_coor,y_coor,y,ols_residual,mgwr_yhat,mgwr_residual,localR2,beta_Intercept,beta_TL,beta_BS,beta_RD,beta_LUI,beta_LUM,beta_GBS,beta_TS,beta_ES,beta_BD,se_Intercept,se_TL,se_BS,se_RD,se_LUI,se_LUM,se_GBS,se_TS,se_ES,se_BD,t_Intercept,t_TL,t_BS,t_RD,t_LUI,t_LUM,t_GBS,t_TS,t_ES,t_BD,p_Intercept,p_TL,p_BS,p_RD,p_LUI,p_LUM,p_GBS,p_TS,p_ES,p_BD,sumW_Intercept,sumW_TL,sumW_BS,sumW_RD,sumW_LUI,sumW_LUM,sumW_GBS,sumW_TS,sumW_ES,sumW_BD
570.0,1157455.12068528,1914787.23945613,0.540029964702688,0.16673552765711502,0.580908761562468,-0.04087879685977991,0.8783245656517434,0.43283012994968856,0.4603134491753746,0.16817854042351268,-0.09006648848787006,0.4792045734854015,-0.10709785566398106,0.07870328820220049,0.10163703646361825,0.0628015219537465,-0.3270769259684775,0.0992324646826773,0.16906767676569456,0.0757811960888809,0.10447317718858823,0.12306949757509687,0.08169791909472435,0.09526851811258666,0.0825326258618338,0.0660341650115023,0.21966499397919162,4.361779497604743,2.7226579200784085,2.219264792630911,-0.8621015547874825,3.89377207941384,-1.3109006551293778,0.8261206299985723,1.2314770722764445,0.9510459009030746,-1.4889806520535573,2.827304114498976e-05,0.0074849443670327405,0.02843100763129547,0.390425780873343,0.00016605088819863744,0.19250305246377597,0.4104463040176036,0.22065685828799456,0.3435756074497477,0.13922976601685635,11.911447715493688,10.587413467139996,83.93327639236743,20.61220369407822,83.93327639236743,83.93327639236743,22.066818413306027,66.12744343410749,83.93327639236743,10.587413467139996
590.0,1162783.21413024,1910383.12246002,0.7282120574433171,-0.65301956977426,1.018289617508753,-0.29007756006543595,0.8708228979687453,0.3557248064402235,0.4445209289244875,0.16397362409199032,-0.09583900968894823,0.4784025887781312,-0.11171440782814632,-0.017798359688341026,0.0903344600290003,0.060174254238988326,-0.13162356339794126,0.10916856922402239,0.15377087795557334,0.07626097657723659,0.09976159974732868,0.12337934553950335,0.08153668792744846,0.09529380981632089,0.08372566284991796,0.06677393006935382,0.17346694324623824,3.2584910562512595,2.8908004872867807,2.1501642314522287,-0.960680361298181,3.877493325047321,-1.3701121626077093,-0.186773513648446,1.0789339487336027,0.9011638850145434,-0.7587818228346837,0.001472995374608852,0.004595155671530421,0.033636345177263986,0.33872845187414913,0.00017617653494575607,0.17332080595033728,0.8521673123977775,0.2828749671943446,0.36938460265551354,0.449535463716073,11.765816798552194,10.479831879684395,85.02225820075897,20.97463103083682,85.02225820075897,85.02225820075897,28.43415139522296,65.63199327218531,85.02225820075897,10.479831879684395
630.0,1175328.34617393,1908360.20047414,1.1197008966286999,0.706539663533561,0.7550418397906669,0.364659056838033,0.8256466867598247,0.3061409062852427,0.09543632366004558,0.1588641982763632,-0.04389626818553092,0.4779365266949117,-0.12287107119882605,-0.0875290637001653,0.06849816326847638,0.05168670252515891,-0.11285941392682543,0.11224063542184037,0.0635454761841684,0.07740788524796895,0.09935990023627474,0.12384350963441434,0.08154171353036553,0.10069302971757613,0.08494581163523458,0.07066757448231821,0.13263908079896403,2.7275407443539135,1.5018586591978738,2.0522999403414333,-0.4417905823289573,3.8591972086852095,-1.5068492662110882,-0.869266362782676,0.8063748164843492,0.7314062057994007,-0.850876025730924,0.0073818018344920045,0.13587451224563019,0.04241055990540196,0.6594703922330999,0.00018825860067108477,0.13459138647795021,0.386512097173643,0.42169119325373994,0.4660188220230972,0.39660642845480387,23.761977852565487,21.18727607647028,79.48002615930821,35.443879979342654,79.48002615930821,79.48002615930821,40.60607866260456,62.18798367136162,79.48002615930821,21.18727607647028
650.0,1170472.73119341,1910775.10249239,0.551080179680427,0.14049294145000701,0.5598821909845595,-0.008802011304132495,0.8409559264331288,0.38763870367177367,0.21183387408181772,0.1625561059482834,-0.0657269277049943,0.4785086468635377,-0.1163737962876473,-0.05513821540463898,0.07957384377420956,0.05518998274863843,-0.08348358046944335,0.11389726787531167,0.07397059194759589,0.07673736650101443,0.10425059782408945,0.12357491138952618,0.08155102900890704,0.09768615223484962,0.08355601449142229,0.06899698664224459,0.1348760010376326,3.4034065162663847,2.863757994959543,2.1183435575175036,-0.6304705112185612,3.872215172829123,-1.427005860035646,-0.5644424940812478,0.9523413037176213,0.799889755110659,-0.6189654188082733,0.0009166587347372446,0.004977178780588537,0.03629893771494878,0.5296376632588783,0.0001795840308205437,0.15628773138765456,0.5735522993941073,0.3429212832760399,0.42542388341751936,0.5371633443776558,15.446206756878592,12.592271021269541,83.57198260960827,31.296892785087593,83.57198260960827,83.57198260960827,37.9800479101998,68.12331006882192,83.57198260960827,12.592271021269541
660.0,1169507.15116051,1913523.19132695,0.432021999468679,0.28181119851050496,0.4876375307668935,-0.055615531298214504,0.8403678294912814,0.4449747602892903,0.33102975306374977,0.16506923914178018,-0.07233326242887751,0.47905482374188046,-0.11364816038230224,-0.018458910316637735,0.08885156140503928,0.05596598340256919,-0.11165351051509012,0.11474510548859483,0.10559268339908147,0.07645398817252474,0.10630672976535291,0.12342121946289417,0.08162414531050585,0.09533491601631243,0.08322082966723704,0.06881918961607869,0.14150619490979657,3.8779410973091037,3.134968658885596,2.159066427892392,-0.6804203514541005,3.8814624083819345,-1.392335073769827,-0.19362171896683997,1.067660124998958,0.8132322352934752,-0.789036201462868,0.00017589031149731275,0.0021818058982363566,0.03292243594064336,0.49760593349807136,0.0001736548202554845,0.16650743325287562,0.8468136681105337,0.28790998992749905,0.41776542303704356,0.4317145435235029,13.658592759366522,12.891737788469117,84.22783420912465,29.484136342733763,84.22783420912465,84.22783420912465,35.76669561659658,67.67300645612988,84.22783420912465,12.891737788469117
670.0,1160063.30014371,1912699.74915018,0.572078525697975,0.23211809697342856,0.31653688780228084,0.2555416378956942,0.8755384149357704,0.40108008936636996,0.4674778088556832,0.16631578569568278,-0.0978949027689286,0.47884298334518693,-0.10908248782199535,0.033053602583099695,0.09659580264763702,0.061598840434592975,-0.23236120438834482,0.10438165157836518,0.16408976635454156,0.07598163814776145,0.10282637581395716,0.12321027162370736,0.08161466275834761,0.09542940148742483,0.08295031091932907,0.06634840654523864,0.19553949883214305,3.8424386211714285,2.8489150739944646,2.1888944454217816,-0.9520407774173522,3.886388505072096,-1.3365550274339437,0.3463670741711119,1.1645019961598273,0.9284147674683453,-1.188308274165163,0.00020001419367533357,0.005199023248814049,0.030625332624330787,0.3430730109490241,0.00017057288447242666,0.18400625957162245,0.7296997880656608,0.24663069949037988,0.3551370360628028,0.23716023084288293,11.851312920420993,11.364338149045038,84.80335136403174,19.119442977265003,84.80335136403174,84.80335136403174,23.44810672998346,66.6154163166502,84.80335136403174,11.364338149045038
680.0,1176848.36665534,1899477.04526587,1.06847945255926,-0.8826131564074224,1.5189545590956788,-0.45047510653641876,0.8360449933613613,0.2281372001008564,0.07719126404993497,0.14772579076504466,-0.024090636236586416,0.4764304574892137,-0.1379359204267451,-0.1290445465901588,0.03466498294497546,0.05130036055842813,-0.12362224128535347,0.1171086130539501,0.06426940952350464,0.07855371384077117,0.09019263656312317,0.12426343477266552,0.0814643607659825,0.10159129042256777,0.08594374120173114,0.06967277446792891,0.1332891104598985,1.9480821619478763,1.2010576201373773,1.8805704217178794,-0.267102029107732,3.8340357995159415,-1.693205705289763,-1.2702323796990818,0.40334505410473354,0.7363042587322572,-0.9274744265214868,0.053841842084347544,0.23219674186276223,0.06256000740700057,0.7898690072321015,0.00020616829769507699,0.09312354056439852,0.20656584410079948,0.6874433478964457,0.46304486667683586,0.3556227455460882,28.545303517344387,27.847669560071658,75.28763009089654,38.46646213552043,75.28763009089654,75.28763009089654,44.095783388237145,57.98229867762388,75.28763009089654,27.847669560071658
700.0,1141729.75260664,1902002.90459622,-1.3651394829393797,-0.7990081378520681,-1.0975588686851676,-0.2675806142542121,0.8935187983697299,-0.02160811803211423,0.7694228643955305,0.1604366441676109,-0.13133263263511163,0.47516362053907657,-0.10500873502862026,0.07364134852191209,0.0709008696000673,0.07636965382515289,0.4799556551817043,0.08711880025474171,0.22637631550268678,0.07594368812750933,0.11051104982603788,0.12316454867975692,0.08181582570817786,0.10405007885472685,0.08562040733205285,0.06211404351489064,0.2121883827670869,-0.2480304821568998,3.3988664524686043,2.1125737783268836,-1.1884117727761185,3.857957712933783,-1.2834770549547136,0.7077490890201922,0.8280837689208804,1.2295070406557052,2.2619318217271953,0.8045531631165537,0.0009305839730427403,0.036800735510624925,0.23711963397739608,0.00018910503270271945,0.20190525557006114,0.4805330093931325,0.40933828007426254,0.2213913543884098,0.02558051866738236,14.067979569095064,13.483733887225288,64.30784027407343,16.83999238168822,64.30784027407343,64.30784027407343,17.68347906121098,41.66693718141462,64.30784027407343,13.483733887225288
710.0,1174115.1544928001,1905746.07592771,0.9432010991652231,0.20804600329704082,0.7749010673880036,0.16830003177721953,0.832687166117696,0.28311567237951185,0.08523500153350277,0.15625494520783428,-0.038808296858763365,0.47736199553620995,-0.1250623377370684,-0.09769695717997631,0.06166792315224538,0.052088790821444214,-0.11568637271457602,0.11486737508077444,0.06396890156882905,0.07767523125409427,0.09481640289217376,0.12396022236108756,0.08148069277238439,0.1006640799311595,0.08568333868548361,0.07039840313224843,0.13290525968979341,2.4647178729419528,1.332444350975636,2.0116444159231013,-0.40929940047289687,3.8509288418803207,-1.5348708200902141,-0.9705245132800866,0.7197189570146045,0.7399143802110354,-0.8704423962196303,0.015190417358776687,0.18534847144566752,0.0465954522501289,0.6830812723759103,0.00019397388785751817,0.12756224813116593,0.33382195455368935,0.4731582095012239,0.460859784696495,0.3858720293408924,26.196511371777206,24.93134815781639,79.1090079659239,37.91231999978157,79.1090079659239,79.1090079659239,43.1348738184076,61.43062299495277,79.1090079659239,24.93134815781639
720.0,1182666.51808476,1863374.47652824,-1.65845080525577,-1.0968728272241843,-1.3918129714726621,-0.2666378337831079,0.718076892583549,-0.2421189232195724,0.7796108329414726,0.13204312424126793,0.15682130179229561,0.4616848912743527,-0.15895046436674176,-0.17905783241346776,-0.02423417110922153,0.06543543245401065,0.4682949964380569,0.09388334190919476,0.15806801464370507,0.07844017222650677,0.0770728331324942,0.12419437987212695,0.08244250916675162,0.0878984916023958,0.0778547937538383,0.06123559042917829,0.17466017094601258,-2.578933794812642,4.9321226353020435,1.6833609678976134,2.034715676309804,3.7174378723877264,-1.9280158497510307,-2.037097897236126,-0.3112739748029551,1.0685849845718343,2.681177934852742,0.011171912375766356,2.76604233730558e-06,0.0950180542146366,0.04417935414992294,0.00031249233910327084,0.05631885324529862,0.04393609283324664,0.7561559036819827,0.2874946451817094,0.008415364247146558,16.340349450824064,15.882279616825654,62.7204772668345,23.667858165356417,62.7204772668345,62.7204772668345,31.38966537666276,50.38066687668003,62.7204772668345,15.882279616825654
