station_id,x_coor,y_coor,y,ols_residual,mgwr_yhat,mgwr_residual,localR2,beta_Intercept,beta_TL,beta_RD,beta_LUM,beta_GBS,beta_TS,beta_ES,se_Intercept,se_TL,se_RD,se_LUM,se_GBS,se_TS,se_ES,t_Intercept,t_TL,t_RD,t_LUM,t_GBS,t_TS,t_ES,p_Intercept,p_TL,p_RD,p_LUM,p_GBS,p_TS,p_ES,sumW_Intercept,sumW_TL,sumW_RD,sumW_LUM,sumW_GBS,sumW_TS,sumW_ES
1040.0,1155312.29879529,1890060.7219291,-0.865997547474086,-0.5285611342661247,-0.6832298663892347,-0.1827676810848513,0.5013265481392634,-0.4192845216487457,0.07525867976799012,0.1215878743811458,-0.7212370978794664,0.156313791579643,0.3711368955200086,0.33871694885405373,0.13772208297745606,0.0809974311821175,0.1570772491176976,0.24431424895252157,0.10483988706045112,0.18634340664903987,0.1700963587852451,-3.0444247762167453,0.9291489701540762,0.7740641949365964,-2.9520877352496413,1.490976344618836,1.991682465154293,1.9913239252916655,0.0028901874093706136,0.35475809712921935,0.4404812625136637,0.003826893402462041,0.13870561417726585,0.04877598111840175,0.04881592629127472,15.986204624916429,22.12667066127582,15.1259503996174,38.429469244573504,15.04127084347748,15.848574078502295,68.63547359726691
1060.0,1166283.2435735,1884759.33773216,-0.7272536911368109,-0.7691597728416304,-0.4214789785206755,-0.3057747126161354,0.626826192958921,-0.36249017214588775,0.04054723019065584,-0.017504395634460816,-0.7502939402676969,0.132086017137619,0.6616611239679779,0.35243465762068654,0.1448640075517361,0.07402594899167089,0.17780802569239532,0.24073890029850872,0.10564458747996808,0.18805981245322342,0.170504221876723,-2.5022790565588187,0.5477434702690276,-0.09844547548569661,-3.1166294243986155,1.2502866477912524,3.5183546943744535,2.067014257720268,0.013745374407752848,0.5849296220726462,0.9217499543137675,0.002310744593624185,0.21373299757985037,0.0006228999785867446,0.04097742581641131,12.579845839421527,24.364597806122656,10.475207319422145,46.59646906402653,10.34783786873389,11.72488546461513,76.64669882286587
1070.0,1155033.73418703,1901060.63233934,-1.19677732872657,-0.41001127072536736,-1.0386681100396178,-0.15810921868695216,0.7686978475108759,-0.3716074087235299,0.1257337440304555,0.1977942344865112,-0.7103971749279749,0.14200498641101306,0.3683678967689504,0.3302421401197656,0.13561772282581724,0.08318421520984302,0.15412351815907482,0.25433760350408113,0.1022842366143049,0.18527690619523857,0.16803196177321078,-2.7401094855486527,1.5115096501574938,1.283348815606212,-2.7931267934455306,1.3883369628742288,1.9882018991658716,1.9653531187446738,0.007122220101506939,0.13340175079951525,0.20195000552404088,0.006116171995519701,0.16771793966386994,0.04916493071368624,0.0517842727283708,16.529917138733936,22.008267804846078,15.726497301775755,35.183044075007786,15.431949702127467,16.13040862082245,76.00880116753852
1080.0,1179041.79692939,1873875.82873002,-1.41618333574431,-1.1709500251924436,-0.7194877943687351,-0.696695541375575,0.733742271426949,-0.5309116079601114,0.061240124017886866,0.3993794344132336,-0.7705901053180808,-0.3237237702458962,0.704383354443324,0.3733383618620897,0.14961901344369086,0.07417705574102171,0.19361242116065377,0.2301040245193062,0.1923302597185939,0.1796200358557471,0.17177118191631485,-3.5484233971367556,0.8255938902684108,2.06277795618206,-3.3488771303668647,-1.6831660848352692,3.921518838850553,2.1734633114649946,0.0005622057531612948,0.4107439104304935,0.041385705862604545,0.0010976172413730662,0.09505587078783825,0.00015005805082352565,0.03179568706012225,16.697550947245787,25.69821825439466,14.970736310786242,43.77957043585197,14.958944935886164,16.196554615687674,69.48803371866916
1090.0,1176409.33715094,1899923.25429028,0.8157362211469541,0.38615202422304085,0.6436180204266653,0.17211820072028883,0.6496288300678856,-0.17513164624335806,0.04688719696578901,0.03056754074489445,-0.7102706983440563,-0.557853731175073,1.0838952304347986,0.3294828584230867,0.16154929064087326,0.07183280226581262,0.12499709481800951,0.2559815082749086,0.246585851101716,0.18728364037583517,0.16737936220267485,-1.0840756127656332,0.6527268251666694,0.24454600956445827,-2.7746953408105894,-2.2623103827030198,5.787452808262752,1.9684795908358488,0.2805988300468771,0.5152351174212851,0.8072437688959262,0.006450203693492955,0.025556391482570964,6.292748688451077e-08,0.051419016795268245,32.475972592826935,38.57875259038297,29.126649507871054,48.57143195716876,28.9399350407161,31.279342574539275,76.25384697985275
1120.0,1177050.91513553,1882047.58707363,-0.7112595370329889,-0.3403338847266342,-0.4369400588010386,-0.27431947823195035,0.7491421158490272,-0.4245042706362752,0.050474709625876794,0.15951890069319358,-0.7711185972484488,-0.32909561131267334,0.9133166167713684,0.3598272488562267,0.14861257440200698,0.0732548368125853,0.15042628005795597,0.23975746480765162,0.1996419908026233,0.17360501903090642,0.1707066445071355,-2.8564492092571028,0.6890290364718301,1.0604456922801948,-3.216244373734466,-1.6484288199571941,5.260888319183752,2.1078690281513093,0.005085310018057798,0.4921928276709894,0.2911639878098823,0.001686838711654654,0.10199411316730113,6.718634828010893e-07,0.03721432717879801,15.408487784353586,26.679247737163934,11.767120197251087,45.66413252643526,11.524984018392672,13.4932405191555,73.35209777653047
1130.0,1170942.96556184,1887545.79610276,-0.473801629926655,-0.3591549655587152,-0.2663967714067342,-0.2074048585199208,0.6995267490162125,-0.34012351776561206,0.042478851832757646,-0.004248742822847908,-0.7483252541594178,0.0005794246069290535,0.924509977776514,0.3478239251119588,0.15001355358569612,0.07274259970727637,0.12375776000123408,0.2467685586329414,0.10779878323636635,0.17640635808811506,0.16990998866629514,-2.2672852528042706,0.5839611452394727,-0.0343311225316743,-3.032498379473547,0.005375057023218628,5.240797371457104,2.0471069878951518,0.025241171765431752,0.5603901504897109,0.972672625262848,0.0029979347397015702,0.9957206587355791,7.336266397496174e-07,0.04292649175150209,16.349545691412384,30.175753685067637,14.503162939075999,46.75191317588923,12.848424050197256,15.416742278231265,76.7113079049101
1140.0,1180024.5514903,1863287.02462416,-2.50360437835336,-1.9640032497311315,-1.675963031725701,-0.8276413466276589,0.6951075922719876,-0.4792656708464184,0.04726600613494984,0.3658122959558959,-0.7607295613209415,-0.3513080227755063,0.33765273750563324,0.38603653160828394,0.1489509631990632,0.07715376441544664,0.18475967575968286,0.22245830955468468,0.1865372561301096,0.18676833212824906,0.17283313584172635,-3.2176070604250557,0.6126208681204272,1.979935797417768,-3.4196500137206116,-1.8833129105880555,1.8078693194827895,2.2335793985813037,0.0016795115720283132,0.5413365953315267,0.05009923818429235,0.0008684223945403496,0.062184093669459525,0.07324053665156914,0.027445207660868453,17.7368511448491,23.71468162995151,16.86500136264491,39.235652465571434,16.84884067713155,17.387416611247776,63.76095998042896
1150.0,1155746.78506769,1871922.53234421,0.0156689194037431,0.5428554469597886,-0.052173067623537794,0.06784198702728089,0.6673059648907481,-0.3724551553790358,0.027256698541221862,-0.15680620994776942,-0.7559205318535736,0.1519947055990417,0.30346863379669203,0.3717609496562199,0.1263545643080449,0.11814166612516044,0.1663086903429824,0.22041937613220208,0.10819456295071672,0.1856409521311374,0.1726605701629993,-2.9476984659692413,0.23071198701689077,-0.9428623941682435,-3.4294649822445336,1.4048275759316688,1.6347073763245987,2.153131715627146,0.003877714271213127,0.8179485005675596,0.3477278541328478,0.0008404424772214659,0.16276795449265646,0.10484490724059184,0.03339689220142959,14.288047917185589,17.64983431302286,12.106315453130035,37.53096781175964,12.037873196049874,13.90531904005919,65.62946788245654
1160.0,1172561.88677935,1901699.06101194,-0.007523286633877829,-0.8275473837893547,0.5730523835926313,-0.5805756702265091,0.6592715389487759,-0.17301657421127684,0.050397405518061586,0.020580625453862574,-0.7004592367955597,-0.5027540282689605,1.073976677069449,0.3283079415918921,0.16195216416847835,0.07152449277824571,0.12404035811812075,0.2568567642129167,0.24381497823736215,0.18691777296911571,0.16709765623984227,-1.0683190008581065,0.7046174472612273,0.165918784548043,-2.7270422055730905,-2.0620309379824584,5.745717274552064,1.964766885303633,0.28761405370037313,0.48247287769093883,0.8685122093883624,0.007392273218155049,0.041458061700071186,7.62417349775077e-08,0.05185300482962852,31.839998034176862,39.882623535359436,29.149916692514672,50.284261127253444,27.062187536109995,31.055456746110057,79.37583697831478
