station_id,x_coor,y_coor,y,ols_residual,mgwr_yhat,mgwr_residual,localR2,beta_Intercept,beta_TL,beta_RD,beta_LUM,beta_GBS,beta_TS,beta_ES,se_Intercept,se_TL,se_RD,se_LUM,se_GBS,se_TS,se_ES,t_Intercept,t_TL,t_RD,t_LUM,t_GBS,t_TS,t_ES,p_Intercept,p_TL,p_RD,p_LUM,p_GBS,p_TS,p_ES,sumW_Intercept,sumW_TL,sumW_RD,sumW_LUM,sumW_GBS,sumW_TS,sumW_ES
210.0,1163335.47601876,1890260.80487328,-0.658182369485196,-0.12972667379434555,-0.7563618548611493,0.09817948537595322,0.7485204206860003,-0.33210630401244307,0.2769531617746656,0.12221248900042975,-0.47001111533070783,0.07441582495068928,0.3379877679528633,0.31559403023137766,0.13234348233560725,0.12054501519066077,0.15090735964550223,0.23234384618862694,0.09362958130582633,0.17293292109287356,0.15286924914557465,-2.509426971025752,2.2975082075075517,0.8098510853779441,-2.0229118310675296,0.7947896798515169,1.9544443349299991,2.0644703365478243,0.013484742750278634,0.023398457621519958,0.41969834839331965,0.045401766895608375,0.4283730814135215,0.053075981639228706,0.04122218335421737,12.087010863325293,12.321738496562222,11.195420447022691,21.374561663894998,18.27943542011694,13.84253797557342,68.11607382603876
220.0,1159883.32292754,1897892.77774439,-1.06034191007038,-0.8738122190180493,-0.5489609667907088,-0.5113809432796711,0.8044143853675699,-0.3612478494469362,0.445784254037882,0.1782642604281343,-0.48289435388540525,0.07794330580111337,0.2659708351801875,0.30622403431155437,0.13772012104061765,0.1832209844190212,0.1211605813756551,0.2360551919673453,0.09309036278591931,0.17894854724267648,0.1526753652290618,-2.6230578852046884,2.433041474214471,1.4713057531098404,-2.0456841040471856,0.8372865189102362,1.4862978173245407,2.005720005006181,0.009895496023100215,0.016512813315347184,0.14393959508229784,0.043068793241198465,0.40416819490580214,0.1399368227971659,0.047233756784900355,13.31764927816811,13.356943890176673,13.236390169302553,17.195363283861493,16.875000606596764,13.734314039344467,68.69751141778892
240.0,1177486.45894394,1852436.46589406,0.583548318494847,0.9460368374558625,-0.5272432053461029,1.11079152384095,0.7040211292769394,-0.43167321976175455,0.41028481835337893,0.25059537654379216,-0.7253804264067459,-0.1973220253099843,-0.09951225330935158,0.37834866823781554,0.12361425366055441,0.19703784126565416,0.1582725251033216,0.19753519895889998,0.12181561171324737,0.1706677288550527,0.1546240564591798,-3.49209906607641,2.0822640753570623,1.5833157168636909,-3.6721578241742714,-1.6198418456780252,-0.5830759803094753,2.4468939497632327,0.0006808978914965587,0.03953620198284713,0.1160958201427546,0.0003664055569069198,0.10800535756897636,0.560983827305767,0.015922399419582026,15.887298978540954,15.955737772309336,15.83475692989595,17.939251724303666,17.53543476088075,16.299300432222477,51.59686222982501
250.0,1155108.3249071,1897455.04718398,-0.889733895051871,0.08647665370857993,-1.0223693430711442,0.1326354480192733,0.7840587951484266,-0.39636887754442574,0.6784565103053211,0.2719776719749034,-0.511384883078182,0.09346763314363096,0.23741837971423316,0.3048063848612327,0.12838460241423827,0.21562683111122627,0.1360708179134866,0.2272206481699721,0.09249698130569191,0.1675001030272544,0.15301562604447808,-3.0873552598272265,3.146438255429142,1.9987950109025283,-2.250609208260163,1.010493875845863,1.41742229063347,1.9919951493884198,0.0025312943826378245,0.0021045959161598037,0.047989295006384686,0.026311440004347993,0.31438012784943276,0.15906318909859463,0.048741167450332155,16.403732133405892,16.474741281097284,16.167852397580297,18.812194709302233,18.001597565381388,16.98485991662171,64.75158525606004
260.0,1176356.59423889,1901743.42939598,1.7037514607946,-0.1613092819907438,1.7375206724490138,-0.03376921165441371,0.6054017412708284,0.07461171815900368,0.10565495795001723,0.18649446790635255,-0.4453080374620739,-0.1368744577711259,0.6678362991450421,0.30621034959499227,0.1555708369112385,0.06356880183326206,0.11141138200562935,0.23689074832407211,0.1314613982984923,0.178994700417146,0.15178653307947698,0.47959964502584546,1.6620567779009763,1.6739265284127742,-1.8798034140737403,-1.0411760375493866,3.7310395089276605,2.017374950086365,0.63242294753259,0.09922494023561727,0.09686284612117997,0.06266548143323464,0.2999778191203787,0.0002978267305499804,0.045985048751316766,29.47038295915589,29.64686212416229,27.911894770806846,35.36062512293786,34.57432253518857,30.709152554376562,66.60712415489714
280.0,1138825.73519593,1902065.79330028,-0.581547274748544,-0.1185503764714097,-0.8551013831571797,0.2735541084086357,0.7938577508114256,-0.2907080128175755,0.8159157929388843,0.4316628614718134,-0.5340452317302525,0.11386050883970031,0.2289747059254289,0.29383596973560466,0.12085068236238644,0.23443603386569578,0.179367847986946,0.21608838892462984,0.09201074719018698,0.1704590230235787,0.1540198674074622,-2.405514037114411,3.480334398620256,2.4065788061594455,-2.471420303459821,1.2374696686719617,1.3432829888609419,1.9077796564923444,0.01774417911768956,0.0007085030540381939,0.017695074148383817,0.014923028864121963,0.21843349672846887,0.1818252091680235,0.05891348450328368,12.718652162599872,12.767663652796957,12.206920154418022,14.847482074424896,14.513889494486623,13.559446617565058,48.20784198146549
290.0,1166854.40799004,1862752.12183966,-1.6553490042885401,-0.9889078569183087,-0.7121959224379699,-0.9431530818505702,0.7147617815421438,-0.4388925475638207,0.4545852787174488,0.08203113395095935,-0.7350753545982449,-0.04238040625373542,0.032731325447837314,0.36447364846667935,0.11924308574913646,0.185707278446885,0.14506157637140615,0.1918678077330389,0.10170404733489642,0.1613493241772377,0.15432908105942456,-3.680654058946131,2.447859246655574,0.565491813910337,-3.8311552275669625,-0.4167032420468282,0.20286000957700245,2.3616653838970145,0.0003556606966194386,0.01588196656183435,0.5728409430725796,0.00020831914697714806,0.6776722469111007,0.8396029323828531,0.019874370945014676,17.384995823394014,17.567791813995182,17.068425642172333,19.713181890240946,19.350218697295404,18.343174564778067,58.936660379369265
300.0,1178284.91449668,1878463.5617263,-2.18987175333154,-1.371473149177755,-1.5619637082358375,-0.6279080450957024,0.7859317874162509,-0.5231206885250408,0.4258690623735526,0.2700054312366506,-0.7778764870866597,-0.11164484098399244,0.42799936567074565,0.3447584072826805,0.13994255838681005,0.11732429303530258,0.16741864200150633,0.22330076356890835,0.1022337431322524,0.16282974255786528,0.1532071391979502,-3.7381100828462936,3.6298455448217335,1.6127560707022177,-3.4835370674700576,-1.0920547126946685,2.628508520294726,2.250276384556974,0.000290463416686757,0.0004246518206111971,0.10953847072764454,0.0007008855784712994,0.27709161190254444,0.009747314775370091,0.026333198992840857,12.989333410431161,13.073717527003359,12.617700164625075,20.10287351219285,18.63499718259733,14.592364494200046,66.66223592674744
310.0,1161268.48644883,1872085.72671236,0.341537834848753,1.171306616661187,-0.5957703264680511,0.9373081613168041,0.7112614583015362,-0.3860388873807834,0.3821067789260875,-0.1176796134556255,-0.6919075469613459,0.07063872207367933,0.10369290539745006,0.3488110712100395,0.11676164651912561,0.18480167187824548,0.1419697007911456,0.19311100537999495,0.09494607007132895,0.16506411254562461,0.1539848815392007,-3.306213117828465,2.067658669115474,-0.8289065399154871,-3.582952435050722,0.7439878451062951,0.6281977578184281,2.2652293376037758,0.0012619876543988901,0.04091562363789478,0.40887443285175307,0.0004993989600026788,0.45840128409439773,0.5311199961670158,0.025371023809140747,14.402850183686278,14.436391751689024,14.298094350841117,16.721416929899327,16.552090926314097,15.10862835680669,63.34384015669296
320.0,1165779.32370104,1908078.03624988,0.754881033547588,0.4261203726490737,0.452205574681675,0.30267545886591296,0.7044073055183375,0.23099970407898482,0.1817252555655858,0.08508408377209574,-0.4250687288966727,-0.12431571997752623,0.568201544682636,0.29417860247938815,0.14124210833842687,0.0825949716900528,0.11342738246048166,0.23052901320001618,0.15028712425916516,0.17055880753648853,0.15111984193208683,1.6354875100383797,2.2001975646596366,0.7501194325959096,-1.843883869523469,-0.8271880947242553,3.331411334832871,1.946657690467886,0.10468112473959258,0.02979201369691048,0.45471471032537025,0.06777433399032842,0.40984358773964813,0.0011623219132054674,0.054014590612131735,11.892877091632464,11.914832359591404,10.35170097796466,22.800516317365,21.11233630609561,12.860343131935446,71.33105472734091
