"station_id","stationname","LINES","POINT_X","POINT_Y","TL","BS","RD","BD","LUI","LUM","LS","GBS","TS","ES","avg_rides"
30,"Pulaski-Lake","Green Line (Lake)",1149789.47306214,1901420.43035568,-0.390411915909135,-1.26093175589377,-1.29829361531136,-0.558490638160433,-0.577646412763811,0.402593698508088,-0.168232653905261,0.0841072472385152,0.662134055931629,-0.245553604433218,-1.12429607454632
40,"Quincy/Wells","Brown, Orange, Pink, Purple (Express)",1174769.55910141,1899173.22932958,2.62877356712151,1.80117610441838,1.53088526617989,2.65524777482591,1.85295372481393,0.240017397489579,-0.25119761190684,1.18170313706967,0.527229757583096,-0.753800759788706,1.00379349027062
60,"Belmont-O'Hare","Blue Line",1153202.40157732,1920656.94749359,-0.390411915909135,-0.170317997426431,0.185480092543939,-0.49832723636275,-0.385475977289143,-0.62372287160163,0.72788467022469,-0.454163879999379,-0.465142677469443,-0.421681656791097,0.647823641021851
70,"Jackson/Dearborn","Blue Line",1175981.49715054,1898986.07233741,-0.390411915909135,1.38170927423863,0.905403041002178,2.17738284029991,1.89565826603052,0.715609000160435,-0.76519788777345,0.885307057306374,1.85573759428899,-0.743571450739904,0.772512300145741
80,"Sheridan","Red Line",1168782.69906383,1926475.82647501,-0.390411915909135,0.794455711986985,-1.19509402382729,-0.317578067677272,-0.0082525298759076,0.0396968658715047,0.243501266565375,-0.374290405967866,0.0772183085918084,-0.590369238412276,0.390457527873286
90,"Damen-Brown","Brown Line",1162299.35492979,1931030.29073525,-0.390411915909135,-0.505891461570228,-0.448175673076048,-0.441047071237163,-0.314301741928156,-1.2749437201492,1.15049848779539,-0.602182566122842,-0.846356225727267,-0.517720320375543,-0.263342082056895
100,"Morse","Red Line",1165641.09906091,1946344.11935752,-0.390411915909135,-0.421998095534279,-1.13712929427055,-0.430669026216498,-0.424621806737687,0.223232094732623,0.338144392262825,0.211842516879985,-0.0627008911573903,-0.252914489054371,0.280722892158437
120,"35th/Archer","Orange Line",1162147.77912165,1881157.78688081,-0.390411915909135,-0.0864246313904822,-0.553096626558719,-0.57598649559679,-0.723553595253836,0.64765018403992,-0.432774589005466,0.461371862066813,-1.01398960560606,0.341434883607293,-0.0180432762742621
130,"51st","Green Line",1179151.84211349,1871283.07634361,-0.390411915909135,-0.421998095534279,-1.21629349816305,-0.540813358900617,-0.670172918733095,1.10499341186255,-0.941085297112412,-0.386959992740451,-0.445171946116964,1.30175702341863,-1.66482811682524
150,"Pulaski-Cermak","Pink",1150164.33155849,1889923.88301697,-0.390411915909135,-0.0444779483725076,-0.322519478461194,-0.527055235101192,-0.609674818676255,0.85987943743355,-0.506112949311802,0.0499548706366906,-0.413019068639471,-0.307875828075681,-1.18594334722869
160,"LaSalle/Van Buren","Brown, Orange, Pink, Purple (Express)",1175321.45695792,1898497.01044895,2.62877356712151,1.67533605536445,1.0852066424047,2.19466453921633,1.55758064806583,0.610035663351376,-0.589101095362759,1.05025996201593,1.26723111145007,-0.682902605417327,-0.241854043055962
170,"Ashland-Lake","Green (Lake), Pink",1165706.56389297,1901501.95688375,0.615983245101079,-0.883411608732,0.14309700576724,-0.476567854318499,-0.481561195026477,0.256488881907609,-0.0799576136750677,0.47639804211137,0.141400962320317,-0.237131676306119,-0.125850765888733
190,"Sox-35th-Dan Ryan","Red Line",1175756.53587033,1881859.32211346,-0.390411915909135,-0.589784827606178,0.25047548146473,-0.536369941792157,-0.531383159779169,1.38863208265408,-2.32671884296008,0.224941796026348,-0.0367498099117783,3.27211887113912,0.189978730159777
210,"Damen-Cermak","Pink",1163335.47601876,1890260.80487328,-0.390411915909135,-0.0864246313904822,-0.958601527759704,-0.522986203126593,-0.542059295083317,0.340717345406247,-0.069983772338727,0.0931903326072973,-0.203292342288634,0.0726875960476672,-0.658182369485196
220,"Western-Forest Park","Blue Line (Congress)",1159883.32292754,1897892.77774439,-0.390411915909135,0.0813621006814163,0.205033335005443,-0.57220970209353,-0.645261936356749,0.117167113626036,0.0275646522764324,0.0315651307687846,-0.249074669468444,0.229054184263374,-1.06034191007038
240,"79th","Red Line",1177486.45894394,1852436.46589406,-0.390411915909135,-0.463944778552254,-0.122847388202771,-0.573661288711211,-0.741347154094083,0.266181245528013,-0.0911722285176646,-0.207985436058145,-0.427040620024692,0.541674610425846,0.583548318494847
250,"Kedzie-Homan-Forest Park","Blue Line (Congress)",1155108.3249071,1897455.04718398,-0.390411915909135,0.374988881807239,0.0115196373369559,-0.531224197602233,-0.670172918733095,0.978478969707858,-0.614856036261954,0.231315766455691,-1.47865755335718,1.52740649897813,-0.889733895051871
260,"State/Lake","Brown, Orange, Pink,  Purple (Express), Green",1176356.59423889,1901743.42939598,3.63516872813172,2.47232303270597,2.49048489843932,2.37296856584725,2.74974909036237,0.138250587706272,-0.342091246103144,0.487969972408664,1.89394708807439,-1.0519506999548,1.7037514607946
280,"Central-Lake","Green Line (Lake)",1138825.73519593,1902065.79330028,-0.390411915909135,-1.34482512192972,-0.681226022962595,-0.509926099369477,-0.705760036413589,0.3762165594633,-0.506112949311802,-0.502886691986603,-0.646127475307916,1.54621061321631,-0.581547274748544
290,"Ashland/63rd","Green Line (Englewood)",1166854.40799004,1862752.12183966,-0.390411915909135,-1.0511983408039,-0.485213029215495,-0.546787909153283,-0.648820648124799,0.564939699693017,-0.161193477339451,0.0574257086214637,-0.854259999815411,1.06905601647152,-1.65534900428854
