station_id,x_coor,y_coor,y,ols_residual,mgwr_yhat,mgwr_residual,localR2,beta_Intercept,beta_TL,beta_LUI,beta_BS,beta_BD,beta_RD,beta_GBS,beta_TS,beta_ES,beta_LUM,se_Intercept,se_TL,se_LUI,se_BS,se_BD,se_RD,se_GBS,se_TS,se_ES,se_LUM,t_Intercept,t_TL,t_LUI,t_BS,t_BD,t_RD,t_GBS,t_TS,t_ES,t_LUM,p_Intercept,p_TL,p_LUI,p_BS,p_BD,p_RD,p_GBS,p_TS,p_ES,p_LUM,sumW_Intercept,sumW_TL,sumW_LUI,sumW_BS,sumW_BD,sumW_RD,sumW_GBS,sumW_TS,sumW_ES,sumW_LUM
30.0,1149789.47306214,1901420.43035568,-1.1291737376848374,-0.5707309852057959,-1.3214243081887516,0.19225057050391414,0.8733993969507168,-0.1952280512333499,0.6150603333334199,0.2922353773489843,0.0029181101510015613,0.7437864441699266,0.2634152511848957,0.00013491828200389716,0.058445486400305016,0.012842183861910671,0.07006999096687418,0.0990224335641512,0.22015663413207134,0.08730762273172321,0.10658694904219919,0.20217141384063136,0.2005051408970642,0.14859880077617602,0.10979203097600049,0.11882202547209335,0.1722521480313214,-1.9715537601575137,2.7937397197144964,3.347192011480581,0.027377743496966433,3.678989180716924,1.3137580912208553,0.0009079365465883883,0.532329039555527,0.10807915292545488,0.4067873275759268,0.051062003701067546,0.006105340134322211,0.001103709745648392,0.978205902838496,0.00035774240314136315,0.19154244806061996,0.9992771446617962,0.5955251341345655,0.9141212480975558,0.6849202870714455,16.447384791262767,16.21956541014218,49.69432300599336,20.92745809854544,16.240038111929653,16.240038111929653,18.020713739961963,72.068434933903,58.74280851763199,72.068434933903
40.0,1174769.55910141,1899173.22932958,1.008148363170231,-0.6367304694784341,1.2720130419362234,-0.2638646787659924,0.6331803435422756,0.3013530115765482,0.06477051493629384,0.2769357506418193,-0.17220621829711963,0.04260738655162906,0.09581745080755044,-0.05506346326069623,0.061613731104895576,-0.009706544452365911,0.06410515158872798,0.12042505973922062,0.07101482829855338,0.08890163492422308,0.10787165021616442,0.08819703380224858,0.08312038127104783,0.12061719375854046,0.11066616764704815,0.1189981316056236,0.1728424438327762,2.502411144566799,0.912070288531744,3.115080514299546,-1.596399220295925,0.4830931916277527,1.1527551888278598,-0.45651421281551235,0.5567530927916706,-0.08156888113617408,0.37088778755494367,0.013740517545274335,0.36363973123897564,0.0023219522672230787,0.11314408692307873,0.6299480108491793,0.2514013982084611,0.6488813009695151,0.5787780103274345,0.9351313435486404,0.711403443484726,29.355416084640886,28.579753300762185,60.23684345941193,41.76777363514339,28.76101971656697,28.76101971656697,34.73279923597216,76.95581310046977,70.53061735141884,76.95581310046977
60.0,1153202.40157732,1920656.94749359,0.650634168929584,0.8796881969150403,0.19264410950102925,0.45799005942855475,0.8649944037327232,0.3922488332297717,0.4638413997351366,0.308184584696099,0.22449948937964403,0.2532530298997647,0.14753220831610397,0.06959566708945261,0.06064013223695687,0.024688200394141414,0.07199703611795896,0.10610100547905235,0.1724421859187031,0.08726106266386383,0.1045362536138267,0.24787987204331713,0.2199368390068806,0.1486544013533745,0.10911677251177845,0.11591957039562793,0.17248472974631557,3.6969379456749247,2.6898371605763103,3.5317537431700687,2.147575425928122,1.0216764588917837,0.6707935286434143,0.46817091492644713,0.555736124163782,0.21297698317792044,0.41741107299092306,0.0003358960553774494,0.008212892608077336,0.0005951279644988544,0.03384645525876404,0.3090785069822701,0.5036970699638694,0.6405484806809182,0.5794708347060575,0.8317219992911047,0.6771560017753576,15.758361114939545,15.272872536869848,63.16863672217891,25.281392103285135,15.503103280801202,15.503103280801202,20.449596843047395,81.00881451005566,72.34983488519799,81.00881451005566
70.0,1175981.49715054,1898986.07233741,0.7758637792229832,0.6405912865285742,0.6604997444820132,0.11536403474097001,0.6249849428560499,0.3122285092150181,0.06591413715564348,0.2765600237642518,-0.17584313317229835,0.042896878683614414,0.09681324804572439,-0.05499422976641115,0.061761700635711486,-0.010329993146277125,0.06380713028146372,0.12136368960154792,0.07102788153099891,0.0890004330572021,0.10835092356233526,0.08819616890294875,0.08325117099759338,0.12077878961839064,0.11073865776117627,0.11901808689552251,0.1728683929204356,2.572668235780431,0.9280037041070467,3.1074008773249675,-1.6229038700453182,0.4863802953937629,1.1629055409745894,-0.4553301944833974,0.5577248441001463,-0.08679347329238361,0.369108135984301,0.011364704525875567,0.35534930830796896,0.0023782696022276477,0.10734818979754501,0.6276231603859649,0.24727526387523463,0.6497302187661605,0.5781163594763299,0.9309866186143849,0.7127258442582334,28.619085076467165,28.1386049066108,59.37460549995507,40.98201910847675,28.299407344207875,28.299407344207875,34.155050599509366,75.58822450877103,69.76388150260885,75.58822450877103
80.0,1168782.69906383,1926475.82647501,0.39215149473306715,0.4439446714666639,0.7387202005900662,-0.346568705856999,0.8005754338333431,0.42782139473317005,0.49565782542703757,0.30361014119767643,0.13191808294294666,0.3320372924100904,-0.17725714017078936,0.0020907215120879196,0.06227670909066768,0.02096665075255202,0.07178456431611968,0.1229253882731336,0.1862544580901462,0.087468950360779,0.10692638698557733,0.2219688543063236,0.21438934855042252,0.17777054454710736,0.10954264361040127,0.11561489693542583,0.17298516379090909,3.480333889876141,2.6611863711049626,3.471061901913653,1.2337280503150294,1.4958733442479686,-0.8268001249563013,0.011760787015724644,0.5685156669411838,0.18134904158814832,0.41497526575682087,0.0007085042702417173,0.008900190196648247,0.000730999259155888,0.21981978446551323,0.1374259834678188,0.41006258311656274,0.9906368443840787,0.5707933844520101,0.8564128569324666,0.6789331625233683,20.73825773397136,19.901443405440453,64.04782425485003,28.458869245053926,19.911214187960514,19.911214187960514,24.227139881052327,80.52901546685307,71.81165891824163,80.52901546685307
90.0,1162299.35492979,1931030.29073525,-0.26448456933898273,0.0474196903446511,-0.2131094205612628,-0.051375148777719926,0.7844667148867004,0.41808716113564504,0.5188530167741524,0.30729119176882763,0.21478594636537612,0.3474064639827138,-0.10236339842677646,0.03294336586583977,0.06155336794335722,0.02700269501157517,0.07238603898302352,0.11432487161764661,0.18374991989987582,0.0874625253353349,0.1126110623768171,0.24645900188306283,0.19997187702695385,0.1594623776406881,0.10922746071615379,0.11556798172376789,0.17281972362265582,3.6570096709482,2.823691118107002,3.5134040618043056,1.9073254601458538,1.4095912964361814,-0.5118889713325994,0.20659020863259728,0.5635338177760459,0.233652042796052,0.418852880132335,0.00038632966627747225,0.0055968786338018535,0.0006334667000152265,0.058972855220573855,0.16135901528988092,0.6097103148868983,0.8366952357320976,0.5741686530001489,0.8156705396368341,0.6761049181963913,25.381866663920704,24.2686756967515,62.81543604872363,29.588042067876508,24.917185499162365,24.917185499162365,27.603932203462033,78.72569519444234,70.37646881792608,78.72569519444234
100.0,1165641.09906091,1946344.11935752,0.28194078461062616,0.5966193351351678,0.09375676164299263,0.18818402296763354,0.731447136686679,0.40324493053944566,0.5698790120409258,0.30934384109536384,0.22025435163821042,0.4519917163499174,-0.062296866338113085,0.030148843079357807,0.06166279484777001,0.033017927607759824,0.07315138963310237,0.11425960688337189,0.19104773884176696,0.08777116947816606,0.11732138770197431,0.26784883811580024,0.20156756289023017,0.15582145109032927,0.10913845864889367,0.11562222575633492,0.1729632029423266,3.529199351710089,2.982914194618767,3.5244356767094933,1.8773589023487482,1.6874880605399747,-0.3090619613833341,0.1934832647777141,0.5649960207532679,0.28556730673341824,0.4229303596875123,0.0006003306728361107,0.0034868904592786315,0.0006101479375179041,0.06300262962120856,0.0942200655345227,0.7578336269008545,0.8469218358515688,0.5731769989763917,0.775723260449666,0.6731358834987415,20.546019897426564,19.031935038454073,52.32066703274524,23.862125203363966,19.673361526983612,19.673361526983612,22.274654851557752,68.88380788287947,60.127283201444506,68.88380788287947
120.0,1162147.77912165,1881157.78688081,-0.018121555497653173,0.6635054779237867,-0.5474551099523619,0.5293335544547088,0.670307009062922,-0.15271356422983984,0.31286676123070817,0.2624426602651095,-0.10865924009243128,0.08968040904218293,-0.23650264986914507,-0.12070305899642526,0.051026275462211466,0.016379676832304162,0.062394565122200096,0.106335167562822,0.1850082110539464,0.08857529001746722,0.0990379771725162,0.1874435783280519,0.16563990741807472,0.14368298124477757,0.10911090267871351,0.11820621860684631,0.17173900219907984,-1.4361529466685405,1.6910966245680825,2.9629331184053167,-1.0971472075116762,0.47843948478848364,-1.4278120143608446,-0.8400651068813513,0.4676551491143167,0.13856865590788367,0.3633103973078423,0.15367353779395937,0.09352680441871385,0.003703938532138197,0.2748690865376979,0.6332457662518719,0.15605597186522488,0.4026150042644019,0.640916218162099,0.890033369392724,0.7170400067500755,11.270198282674906,10.743805947523986,57.22551114847136,23.010490816275595,10.90819600760953,10.90819600760953,13.855499761523497,72.71912919347929,69.92641932538638,72.71912919347929
130.0,1179151.84211349,1871283.07634361,-1.672050832372549,-1.1031972572849171,-1.6633967574416015,-0.008654074930947386,0.6881299446069191,-0.42956419675609764,0.9520999409688807,0.2528525306439189,-0.1507302544140657,0.45039422054845196,0.5995973311740684,-0.4219851159810579,0.04078862714303475,0.0320721337414345,0.06150579673684737,0.10762163093105613,0.16192049631355235,0.08937925533201999,0.094776813767492,0.16772879556838372,0.18707764623903828,0.1356796615108222,0.1086241501621082,0.11854877854340944,0.17166071056361365,-3.9914299108817843,5.880045841294721,2.8289845300751217,-1.590370560291672,2.685252815547849,3.2050720287977836,-3.1101574936299436,0.3755023821329118,0.2705395545656384,0.35829862602167595,0.00011601799451941442,4.10066255104719e-08,0.005511148655500002,0.11449666918035635,0.008319527828420577,0.0017480451883680253,0.002357910244873121,0.7079785934540801,0.7872301363896171,0.7207767126074698,16.05218467597456,15.530585133682857,55.366811629297636,27.902814064993382,15.662089656392267,15.662089656392267,18.82502184799721,68.25129403905119,63.464916849826906,68.25129403905119
150.0,1150164.33155849,1889923.88301697,-1.1910884618298159,-0.6724530269068473,-0.9869521881218757,-0.20413627370794019,0.7785314582173584,-0.2563565284328683,0.6079644647088116,0.2683463635492249,-0.03429506501034683,0.659311271042083,0.06474346328313493,-0.013032327704296267,0.05724078982355132,0.008224352179552651,0.06660395875618204,0.10197600276218398,0.21872976403742955,0.08791551268777102,0.10255329868938123,0.19597419526151064,0.17434551250481162,0.146942643005488,0.10995065930570574,0.1188023144293767,0.17205229385459733,-2.5138907339868166,2.7795232504560983,3.0523209766432005,-0.33441211007967186,3.364275945423779,0.3713514753145604,-0.08868989585146864,0.5206043345715607,0.06922720503430685,0.38711462232796234,0.013324234783624713,0.006361136983338224,0.0028208327102650565,0.738677716693623,0.001043384426445693,0.7110590365198093,0.9294826291572211,0.6036433329642619,0.9449289993708239,0.6993868150291476,15.851560453528169,15.605621966325607,45.94214323156337,22.127405233260728,15.704112536431102,15.704112536431102,17.135916715809017,63.3611812903132,58.957891812412846,63.3611812903132
160.0,1175321.45695792,1898497.01044895,-0.24290330630380666,-1.3487388017740045,0.8924542199961137,-1.1353575262999205,0.63879042062744,0.3038937650410962,0.06565338777684228,0.2768309412236605,-0.17492984297134198,0.041200528125771164,0.09475217571714158,-0.056028920260557454,0.06150624377720418,-0.009682120177318013,0.06366423562940923,0.12156755090742112,0.0710564708410269,0.08892359081005316,0.1077918827619754,0.08824085179067281,0.08319779546694742,0.12053831192917554,0.11073288470162661,0.11894889251927317,0.1728500235073756,2.4997934298481037,0.9239607174373631,3.113132732291369,-1.6228480149810511,0.4669099095224976,1.1388784424556593,-0.46482250633705785,0.5554469563665281,-0.08139731251175146,0.3683206651498815,0.013837057495900725,0.3574414181211023,0.0023361177027527245,0.10736014854482767,0.6414477266063496,0.2571207005456659,0.6429374631668234,0.5796679063594461,0.9352674816159007,0.7133112676473605,28.13195340022432,27.854176097232056,60.4890276039859,41.66151023993427,27.957890373284158,27.957890373284158,34.36301519099646,75.6256720539505,70.61722062956346,75.6256720539505
170.0,1165706.56389297,1901501.95688375,-0.1263967587598544,-0.06634585905502535,0.01069983902698661,-0.13709659778684102,0.7678413353772052,0.07660532930614829,0.044610511530390196,0.2831572786035616,-0.12876086067815115,0.05298169591484431,0.05008491400712991,-0.06138766882527561,0.060361731986609185,-0.0020982129579780033,0.067217937383809,0.12582220601203248,0.08402833697327994,0.08805522109971019,0.10217460870668758,0.09179586210887346,0.08811699948997494,0.1180385959030495,0.11056121477194868,0.11838700833866202,0.17283014467784305,0.6088379129104003,0.5308984223331212,3.2156784693428424,-1.2602040987285272,0.5771686729408997,0.5683910516361609,-0.5200643768729349,0.5459575684937573,-0.017723337952554572,0.3889248458890308,0.543832690094531,0.5965129886910425,0.0016898903135157332,0.21014692795490997,0.564953714253903,0.5708776961121762,0.6040184113224547,0.586152651563706,0.9858902753052705,0.6980509214730606,13.308166100240813,10.908222504344915,62.778077891471476,39.06483634433072,11.05377181394772,11.05377181394772,23.815592500450627,79.83946845397077,74.46039192394977,79.83946845397077
190.0,1175756.53587033,1881859.32211346,0.19080293676351381,0.5457875712528221,-0.27281471158427206,0.46361764834778585,0.7524634538195095,-0.26701796064375255,0.3833716301931846,0.2665439084404848,-0.19931494522422577,0.06538999094168392,0.2996020149784387,-0.1773393834395483,0.049255268648034214,0.012313851861793098,0.06015955028348073,0.1264409736023847,0.1129804791848395,0.0890706243901165,0.09698493491828919,0.10777445571648706,0.1574790163454081,0.11631028499562764,0.10916128101582476,0.1185251472651191,0.1719478084682754,-2.1117993086911544,3.39325548058596,2.9925007292310077,-2.0551124294938248,0.6067299575485653,1.9024884834262856,-1.5247093878775628,0.451215560954198,0.10389231438159921,0.34987099178167336,0.03686854471720119,0.0009480682385115303,0.0033869727453355643,0.04213335736138799,0.5452260874960713,0.05960825241507046,0.13007702768954593,0.6526839080342579,0.9174357750299393,0.7270754523014897,11.321095164259678,11.042148416160417,59.99009632634569,31.849017729879616,11.06200320042346,11.06200320042346,17.366056306841212,73.96336305250064,68.93301379217748,73.96336305250064
210.0,1163335.47601876,1890260.80487328,-0.6610378378575786,-0.0845512485623251,-0.6439601082052386,-0.01707772965234,0.764768842015271,-0.19721565062031754,0.3062021093321451,0.27075111697199034,-0.13048907849614808,0.14945106899592572,0.030297948955925375,-0.0861093013567634,0.05720939646899048,-7.773362727838849e-05,0.06269709362619412,0.11655672182871511,0.1501421213134116,0.08842098798924312,0.09690767564404693,0.12099915091761722,0.17410005759098876,0.12070957056510233,0.1098081435583377,0.11869770467521279,0.1722180858445804,-1.6920143902994633,2.0394150998637404,3.0620684424486257,-1.3465298556478593,1.2351414688660098,0.1740260708419982,-0.7133593546364415,0.5209941140530883,-0.000654887366955305,0.36405638419867015,0.09335115020862594,0.04370057098979991,0.0027373415515250235,0.18077962628017694,0.21929535615781853,0.8621509511943976,0.4770685703789912,0.603372640925987,0.9994786101932145,0.7164843930721412,12.321738496562222,11.195420447022691,58.98124214226655,31.673628623002752,11.691935828212777,11.691935828212777,18.08850500039002,76.42903150517762,71.07781635245696,76.42903150517762
220.0,1159883.32292754,1897892.77774439,-1.0649421134919363,-0.5066338403446518,-0.8747344423308107,-0.1902076711611257,0.8446660221417412,-0.2252333311547018,0.34567731544373337,0.28028794576737553,-0.09593220348333041,0.4416475378379811,0.13706011529000087,-0.06613998127182114,0.05812196536626173,0.0011717522844955594,0.06706402086355971,0.11890407242529316,0.19983734438090192,0.08781327994725967,0.09576309340744735,0.1525225006462717,0.1623946859232003,0.1299081115077977,0.11049575738586995,0.11856971991188542,0.1726483028081999,-1.8942440453098424,1.7297933802845766,3.191862847347411,-1.0017659211901557,2.8956221932280313,0.8439938444464823,-0.5091289566460298,0.5260108328258247,0.009882390591513095,0.3884429778499654,0.06070452113155409,0.08635014373813832,0.0018230772332840602,0.31855987146835835,0.004529935451968025,0.40042509292234096,0.6116373380628577,0.5998936038209377,0.9921322447853527,0.6984064340462681,13.356943890176673,13.236390169302553,58.607012280142655,33.288166791323086,13.257128990607324,13.257128990607324,16.549744369415123,74.61233919992853,71.19626269354225,74.61233919992853
240.0,1177486.45894394,1852436.46589406,0.5860799933686638,1.229156869365309,-0.4439946480403581,1.0300746414090218,0.6415177832467421,-0.24909255185715376,0.5206657053971556,0.23052495458836889,-0.06124392757570435,0.06094688035375295,0.3252955101984311,-0.7092313939748959,0.031610937333986136,0.05552823529004065,0.06511975767130589,0.0986190966539214,0.17442606187718188,0.08998844618246522,0.10408934078351906,0.18074839560105896,0.17220128325612774,0.16717470830685513,0.10824808117639757,0.11890221202862827,0.17138154768544905,-2.5258044365512755,2.985022420352358,2.5617172466890312,-0.5883784748245939,0.33719181933029496,1.8890423116916903,-4.242456297115688,0.2920230732078657,0.4670075883590041,0.37996948067493036,0.012904186425216093,0.0034646867356488784,0.011708864436022065,0.5574320819701268,0.7365869372793861,0.06140486983170425,4.4951754968217144e-05,0.7707951373074206,0.6413780509825873,0.7046689013307723,15.955737772309336,15.83475692989595,45.37582887610233,22.246588108932894,15.843790372924945,15.843790372924945,17.363633608309552,58.337345416251715,53.8624029495323,58.337345416251715
