station_id,x_coor,y_coor,y,ols_residual,mgwr_yhat,mgwr_residual,localR2,beta_Intercept,beta_TL,beta_RD,beta_LUI,beta_LUM,beta_GBS,beta_TS,beta_ES,se_Intercept,se_TL,se_RD,se_LUI,se_LUM,se_GBS,se_TS,se_ES,t_Intercept,t_TL,t_RD,t_LUI,t_LUM,t_GBS,t_TS,t_ES,p_Intercept,p_TL,p_RD,p_LUI,p_LUM,p_GBS,p_TS,p_ES,sumW_Intercept,sumW_TL,sumW_RD,sumW_LUI,sumW_LUM,sumW_GBS,sumW_TS,sumW_ES
930.0,1146620.91702719,1865394.75454613,1.0576060322552086,1.4238697374596625,0.4711854443350203,0.5864205879201883,0.6716154581780348,-0.053578136398765824,0.02627758585524614,-0.39335095442151125,0.6540447111074685,-0.09826084396972184,-0.16661574602709506,0.17937010671524053,0.10316836510101576,0.13764857161562022,0.12030983589800565,0.16586541542060895,0.12928144380206485,0.20639505187736418,0.14786079815756084,0.1292511212872909,0.15189245019622688,-0.389238593396968,0.2184159396370828,-2.371506763022504,5.05907647588495,-0.4760813937928438,-1.1268419222892934,1.3877644149527217,0.6792198359282148,0.6978194809249251,0.8274921736426104,0.019377506453046405,1.611427560247075e-06,0.634919608101243,0.26215513401154256,0.1678918364882749,0.49836335593195513,8.539242110047917,15.67187295221556,7.39952075034758,51.31771341425081,57.23971824010666,7.82246759980187,57.23971824010666,13.714470746978126
940.0,1172260.63647507,1862821.97015973,-2.411714410503753,-1.3770845476540154,-1.5225555318522987,-0.8891588786514544,0.6369841491684185,-0.21798459675001686,0.030106471280647144,0.19226032950992164,0.6571840933544575,-0.10460602844946312,-0.4565170456322854,0.17380364724758224,0.1803729195742184,0.1474807011030736,0.08269184047281256,0.15440954018965747,0.1299781390481474,0.20609061290982916,0.14096272251399858,0.12891341570974868,0.14978547023488284,-1.478055061574927,0.3640803144361693,1.2451324527860972,5.056112498356503,-0.5075729892425106,-3.2385657533462444,1.3482200148889458,1.2042083874448604,0.1421267051723571,0.7164665722614285,0.21561428270995459,1.6320298391545258e-06,0.6127249065509797,0.0015704889570924638,0.1802371404561536,0.23098170005751964,17.9579842087777,23.32772804239094,17.644571926906718,58.67777961642713,65.48603377063715,17.90642238373842,65.48603377063715,19.835510882528606
960.0,1150270.22237459,1870257.60178265,0.21968032516344288,0.6581945984721296,-0.23548220156356334,0.4551625267270062,0.6660138758734256,-0.06970082174000317,0.05999948314640514,-0.3756277542984727,0.6573976329697986,-0.09944764415313752,-0.10012754528710588,0.1811080115199482,0.06827467954270988,0.13297901757022976,0.11748548311700112,0.16216984968418985,0.12934924655805893,0.20660821542508234,0.13993213592861606,0.12947786066598457,0.1538484332657857,-0.5241490200000335,0.510696994680211,-2.3162613459281833,5.082346055063591,-0.4813344132929601,-0.7155436070681019,1.3987565950533773,0.44377884189928546,0.6011836764661019,0.6105422094803935,0.022315485542702403,1.458248558377379e-06,0.6311934602548988,0.47572351096608045,0.16457713549065967,0.6580363504014042,10.061239262118624,16.55421219331251,8.845139102551718,55.49680954801818,61.58317952936291,9.046582755941749,61.58317952936291,14.705445162564661
970.0,1144440.97667316,1896352.78926296,-1.1821536084991946,-1.040493994537374,-0.9237233117992704,-0.25843029669992423,0.663822843594537,-0.13947200240955743,0.2885975109122254,0.22327923714545472,0.6668322602278544,-0.08981171959651774,0.029141491278119273,0.17778026497061,-0.09879884759141101,0.12485131317102428,0.12409412837066365,0.17714717449188286,0.12950378483351857,0.2084088796472392,0.13129237507358743,0.13218076789022037,0.18088026781817543,-1.1171048094504652,2.3256338934119225,1.2604165874273412,5.149133371546549,-0.4309399856116326,0.22195874864618678,1.3449783036384024,-0.5462113075303805,0.2662779849994516,0.021790966991544695,0.2100705794505948,1.0932033395266458e-06,0.6673186774108572,0.824739679931586,0.18127870423543857,0.5859788116071042,16.111101157406075,18.21566830286514,15.255663042493898,52.23203956466942,59.611991119023365,15.690896213018503,59.611991119023365,17.22009283973615
990.0,1177260.46342373,1858977.89284415,0.31052997213123984,0.6661542535702099,0.6243890671681268,-0.31385909503688697,0.6382441113859977,-0.20114129110012707,0.0159705470897151,0.26702018616618717,0.6559873412996047,-0.10553181136489756,-0.5518105060264311,0.1714940395032258,0.20529919211871184,0.15007322401930814,0.08204179650155723,0.1625370205986049,0.13008072002528204,0.20595873668099599,0.153427260794533,0.12878041603915943,0.1505728178926863,-1.3402876656681182,0.19466354676194794,1.642826878349209,5.042925201921617,-0.5123929825242276,-3.596561022916297,1.3316779427943302,1.3634545397498583,0.1827938125677017,0.8459998310124301,0.10315034223003727,1.7268445436758961e-06,0.6093587130890175,0.00047651595591584995,0.18559952725790327,0.17540253524102561,17.433428002142392,22.20980696875378,16.95633090152936,55.33594510711451,62.190827642035906,17.079108220422103,62.190827642035906,19.345210341140653
1000.0,1175600.57759818,1889880.86554493,1.329297349784444,1.5030915111837124,-0.10466215996667955,1.4339595097511235,0.6640615058373665,0.11962965561277851,0.006996763930158128,-0.2624367135258427,0.6711248996232263,-0.10673867954526163,-0.5310456689470376,0.1892227237036831,0.010124002286099667,0.13728318415102891,0.07181963068677666,0.13293582146959357,0.13058384533504216,0.20767292507934748,0.15748274563108858,0.13146531116463245,0.1623186165308293,0.8714079320972823,0.09742132984048278,-1.9741609945658618,5.139417497633836,-0.5139749416274606,-3.3720879504542003,1.4393357611021946,0.06237117160357763,0.38534701744983646,0.9225613953884093,0.05076086734124733,1.1401488999328161e-06,0.6082557209254825,0.0010168417126159496,0.15277184535823926,0.95037552716058,16.99250491836913,33.5281144548739,13.847476135984177,68.94879899648387,74.62228067402918,15.660602055428138,74.62228067402918,27.367597570113603
1010.0,1158091.02161388,1930925.25598316,-0.8934384271735251,-1.1188886625916892,-0.09445956598430033,-0.7989788611892248,0.5766613456105829,0.4005208199666179,0.4038557726659408,-0.39345797079211364,0.6833123013809929,-0.07747531118652082,0.18731237171590454,0.17488378328715773,0.14779510696168743,0.13907521692379723,0.16197407665062602,0.17890084954023863,0.12962603683496005,0.20783179336174326,0.15441131806268482,0.1301598734550021,0.19207000456283643,2.879886358085447,2.4933358535949397,-2.1993074476911105,5.271412426586694,-0.37277891863094575,1.2130741066523583,1.343607508558444,0.7694856221723871,0.004745978297309403,0.014077808855246043,0.029856913336619443,6.415669207681665e-07,0.70999916945007,0.22758735658145277,0.18172050065350404,0.4431827135871771,24.54327715271853,28.790156956005724,24.07190487840304,67.9795868049456,78.30796445151876,24.243183253507055,78.30796445151876,27.390028194924433
1020.0,1154263.50109831,1917602.19677075,0.6862591841270363,0.3001269514080925,0.3086278911445606,0.3776312929824758,0.675280791311123,0.37188076107459367,0.3611970556005249,0.044239926088482415,0.6786038049539547,-0.08028696867988185,0.018749192070255903,0.1756911008272742,0.011282120394624482,0.135232647292673,0.14523863110780552,0.19547101589349514,0.12977884027086956,0.20785361613855027,0.16323917712089123,0.13060347083997906,0.187854147704556,2.749933307670613,2.4869213710257365,0.22632473610607876,5.228924865853309,-0.38626688422088584,0.11485718318936806,1.3452253580805555,0.060057872197574365,0.006925139787639154,0.01432065435766939,0.8213506432099078,7.726937934706343e-07,0.7000127462390134,0.9087586255659683,0.1811991665123241,0.9522137871882895,13.81783845367494,22.59066725165121,11.92415655549248,71.71873594963431,82.17918363711499,13.22824744490604,82.17918363711499,20.586461772876298
1030.0,1165039.42430835,1896486.58894308,-0.8674848979417497,-0.7007605706377007,-0.41013925322551886,-0.4573456447162308,0.7292835301922302,-0.06848465383333595,0.020192219588505762,-0.1979693014387616,0.6702242495263776,-0.0971213914998499,-0.17898963530174158,0.1852370776324775,-0.1341365243843216,0.14088226489662545,0.07107151094058073,0.12641119231359912,0.13055676314296244,0.2083194824227651,0.14166453606850882,0.13234715559852558,0.19537014489102952,-0.486112669210618,0.28411130312661353,-1.5660741570069374,5.133585065926211,-0.46621367512209455,-1.2634752512455367,1.399630213394183,-0.6865763674339197,0.6278123032341489,0.7768360000310356,0.12007889788616075,1.1692680576403987e-06,0.6419444525828945,0.208973835431886,0.16431585206967395,0.4937317890448376,12.670065878432194,36.14997547824268,11.27903429321874,72.05319035601835,77.80521759974151,11.761201349136261,77.80521759974151,26.53360858182346
1040.0,1155312.29879529,1890060.7219291,-0.8697546043659401,-0.32890229870843535,-0.7958321423793246,-0.07392246198661545,0.5463915977664373,-0.2040350412104486,0.0905612394308381,0.08491131203232251,0.6681433415352401,-0.09901524377490943,0.037223849491669965,0.1862906884749134,-0.1246230441541789,0.13376253563423787,0.07869073034624276,0.1616516622739615,0.12984546767561606,0.20824799616306022,0.13616680698146497,0.13183877118751497,0.18741009085774846,-1.525352672502896,1.1508501577296915,0.5252733614852524,5.145680888950367,-0.4754679305407555,0.27336948201140443,1.4130189988645387,-0.6649751013074992,0.1299166785157269,0.2521811889575701,0.6004044548390208,1.1096652431761703e-06,0.6353553727842143,0.7850595522455772,0.16035100882472209,0.50739778122625,15.237715594717361,22.12667066127582,14.59252187527184,63.349915053999354,68.63547359726691,15.04127084347748,68.63547359726691,17.64606079191773
