"station_id","stationname","LINES","POINT_X","POINT_Y","TL","BS","RD","BD","LUI","LUM","LS","GBS","TS","ES","avg_rides"
210,"Damen-Cermak","Pink",1163335.47601876,1890260.80487328,1,48,13.70577538,0.362438912,57,0.61541558,0.684210526,0.052631579,0.087719298,0.157894737,6.35405378526024
220,"Western-Forest Park","Blue Line (Congress)",1159883.32292754,1897892.77774439,1,50,17.55691168,0.178478423,48,0.565653458,0.729166667,0.125,0.041666667,0.083333333,6.07442606782233
240,"79th","Red Line",1177486.45894394,1852436.46589406,1,48,15.85937066,0.188707307,34,0.568459259,0.735294118,0.058823529,0.058823529,0.117647059,7.50355520631183
250,"Kedzie-Homan-Forest Park","Blue Line (Congress)",1155108.3249071,1897455.04718398,1,57,16.43773632,0.303360119,47,0.649909655,0.680851064,0.063829787,0,0.212765957,6.28733459730045
260,"State/Lake","Brown, Orange, Pink,  Purple (Express), Green",1176356.59423889,1901743.42939598,5,103,25.65736587,7.615275268,884,0.588616779,0.679864253,0.119909502,0.168552036,0.012443439,8.4364425059128
280,"Central-Lake","Green Line (Lake)",1138825.73519593,1902065.79330028,1,24,13.36733558,0.34363434,48,0.61105854,0.666666667,0.0625,0.041666667,0.208333333,6.43280854360173
290,"Ashland/63rd","Green Line (Englewood)",1166854.40799004,1862752.12183966,1,32,14.52863495,0.25914184,52,0.59461885,0.730769231,0.115384615,0.019230769,0.134615385,5.6019175258812
300,"Indiana","Green Line",1178284.91449668,1878463.5617263,1,44,14.65106765,0.301481665,43,0.77004766,0.604651163,0.11627907,0.069767442,0.209302326,5.18224309739098
310,"Western-Orange","Orange Line",1161268.48644883,1872085.72671236,1,34,11.88240209,0.234398072,34,0.645151098,0.676470588,0.117647059,0.058823529,0.117647059,6.95210268828227
320,"Division/Milwaukee","Blue Line",1165779.32370104,1908078.03624988,1,36,18.3937529,0.457985519,221,0.429126357,0.828054299,0.036199095,0.054298643,0.054298643,7.48114076308143
330,"Grand/State","Red Line",1176288.17926282,1903902.00526999,1,102,23.30844681,6.127588399,797,0.521149153,0.744040151,0.075282309,0.144291092,0.013801757,8.58017311220343
350,"UIC-Halsted","Blue Line",1170448.20024938,1897969.67528046,1,50,20.31426503,0.614961477,158,0.643642637,0.613924051,0.044303797,0.094936709,0.240506329,6.97190736182568
360,"Southport","Brown Line",1166449.96254966,1922826.81834361,1,27,15.51995195,0.490289702,159,0.350074194,0.867924528,0.056603774,0.025157233,0.025157233,7.1576788414676
370,"Washington/Dearborn","Blue Line",1175927.28403049,1900801.1532991,1,84,23.83760202,8.610219283,875,0.614153719,0.665142857,0.140571429,0.154285714,0.020571429,8.17680821910957
380,"Clark/Lake","Brown, Orange, Pink, Purple (Express), Green, Blue",1175525.85913411,1901735.36641997,6,87,24.75387404,7.979077056,832,0.560256804,0.697115385,0.128605769,0.151442308,0.007211538,8.19983136395387
430,"Clinton-Forest Park","Blue Line",1172806.09209158,1897996.84712049,1,53,23.9605911,3.825206743,263,0.523273574,0.756653992,0.095057034,0.095057034,0.041825095,6.5876376643769
440,"California-Cermak","Pink",1158201.07396598,1890136.33869717,1,25,12.19508509,0.37793297,64,0.751809568,0.515625,0.28125,0.046875,0.125,6.34598717647857
450,"95th/Dan Ryan","Red Line",1177778.98067221,1842222.00572454,1,36,16.12675702,0.141180653,19,0.697186209,0.684210526,0.052631579,0,0.263157895,7.84200380023007
460,"Merchandise Mart","Brown, Purple (Express)",1174675.57817332,1902905.85602106,2,68,23.37113956,5.234764534,580,0.508804388,0.739655172,0.110344828,0.131034483,0.005172414,7.10954518260785
470,"Racine","Blue Line",1167774.55595889,1898083.15752057,1,39,16.58775865,0.319379539,63,0.653764657,0.634920635,0.063492063,0.047619048,0.222222222,6.20295868858785
480,"Cicero-Lake","Green Line (Lake)",1144532.74806525,1901787.32648402,1,20,13.65484683,0.456729817,35,0.536190037,0.771428571,0.057142857,0.028571429,0.142857143,5.87865209216752
490,"Grand/Milwaukee","Blue Line (O'Hare)",1170964.65874586,1903685.42030979,1,51,21.03452584,0.709125637,138,0.33125406,0.876811594,0.028985507,0.050724638,0.028985507,6.92725483005233
510,"Garfield-South Elevated","Green Line",1179221.19584155,1868763.71813326,1,34,11.98970275,0.224228685,44,0.513741999,0.772727273,0.090909091,0.068181818,0.045454545,5.8979277938528
530,"Diversey","Brown, Purple (Express)",1169332.77215234,1918811.40944387,2,35,15.07368594,0.689124586,197,0.344987852,0.873096447,0.035532995,0.030456853,0.025380711,7.32351269366653
540,"Wilson","Purple, Red Line",1168029.49407113,1930295.53438257,2,46,12.66928485,1.08457962,108,0.564237843,0.740740741,0.111111111,0.064814815,0.046296296,8.02410031804311
550,"Irving Park-O'Hare","Blue Line",1148588.58858103,1926020.53969059,1,41,17.61659119,0.323188834,66,0.376634064,0.848484848,0.060606061,0.015151515,0.060606061,6.96248448205104
560,"Jackson/State","Red Line",1176444.43423897,1898979.0284974,1,75,17.01700167,6.481708691,672,0.66510747,0.629464286,0.138392857,0.172619048,0.038690476,7.5251203595453
570,"California/Milwaukee","Blue Line (O'Hare)",1157455.12068528,1914787.23945613,1,50,16.23091088,0.39104147,214,0.373055869,0.855140187,0.065420561,0.028037383,0.028037383,7.17409066906163
590,"Damen/Milwaukee","Blue Line",1162783.21413024,1910383.12246002,1,45,15.45570686,0.509516943,336,0.311120485,0.883928571,0.056547619,0.029761905,0.011904762,7.66351441012474
630,"Clark/Division","Red Line",1175328.34617393,1908360.20047414,1,83,16.91729168,2.990846831,273,0.433611331,0.824175824,0.051282051,0.065934066,0.029304029,8.1011817567029
650,"North/Clybourn","Red Line",1170472.73119341,1910775.10249239,1,28,14.61042971,0.357163639,163,0.390970983,0.846625767,0.030674847,0.049079755,0.018404908,7.67990266595801
660,"Armitage","Brown, Purple (Express)",1169507.15116051,1913523.19132695,2,29,14.40954813,0.489596432,187,0.461020553,0.802139037,0.048128342,0.016042781,0.090909091,7.18394658471842
670,"Western/Milwaukee","Blue Line (O'Hare)",1160063.30014371,1912699.74915018,1,49,16.37256557,0.400614543,172,0.364546132,0.860465116,0.058139535,0.023255814,0.023255814,7.25242112881369
680,"Adams/Wabash","Brown, Orange, Pink,  Purple (Express), Green",1176848.36665534,1899477.04526587,5,72,16.07663586,6.212305622,701,0.667148777,0.629101284,0.124108417,0.184022825,0.038516405,7.5870847052931
700,"Laramie","Green Line (Lake)",1141729.75260664,1902002.90459622,1,22,14.27259377,0.295742745,38,0.584014503,0.710526316,0.052631579,0.026315789,0.157894737,5.73958827270941
710,"Chicago/Franklin","Brown, Purple (Express)",1174115.1544928,1905746.07592771,2,63,17.96579012,1.825094053,280,0.493592319,0.789285714,0.067857143,0.071428571,0.042857143,7.47168383148657
720,"East 63rd-Cottage Grove","Green Line",1182666.51808476,1863374.47652824,1,59,14.01722041,0.365392445,66,0.78716763,0.515151515,0.151515152,0.121212121,0.196969697,5.64084267488233
730,"Washington/Wells","Brown, Orange, Pink, Purple (Express)",1174726.83884537,1900620.27445093,4,84,24.02259174,9.762697972,772,0.543017214,0.712435233,0.14507772,0.120466321,0.006476684,6.56777142931324
740,"Western-Cermak","Pink",1160828.02104042,1890198.73280923,1,26,11.99924032,0.358045955,75,0.548227796,0.746666667,0.173333333,0,0.066666667,6.06079978422356
750,"Harlem-O'Hare","Blue Line (O'Hare)",1126838.69876877,1936585.06680443,1,20,18.62514389,0.169582834,28,0.757806405,0.678571429,0.214285714,0,0.107142857,6.42792901982003
760,"Granville","Red Line",1167506.03909464,1941002.51448854,1,27,12.45094728,1.37777163,95,0.624886433,0.694736842,0.073684211,0.052631579,0.136842105,7.28377909309591
780,"Central Park","Pink",1152737.52861689,1889991.51591303,1,49,17.32580023,0.353247718,62,0.724915132,0.629032258,0.064516129,0.096774194,0.112903226,5.87561997233081
790,"Monroe/Dearborn","Blue Line",1175951.62118251,1899904.51841827,1,85,20.33449392,8.609053862,799,0.639564419,0.648310388,0.147684606,0.155193992,0.028785982,6.9712847684912
800,"Sedgwick","Brown, Purple (Express)",1173161.40626791,1910707.27350033,2,46,15.57147882,0.909438055,159,0.493931131,0.79245283,0.056603774,0.062893082,0.050314465,7.27133090381469
810,"Medical Center","Blue Line",1163828.91499522,1897961.33198446,1,67,16.10553535,0.911420956,96,0.857675172,0.427083333,0.052083333,0.135416667,0.28125,6.34975863407235
830,"18th","Pink",1165182.26334848,1891511.43450645,1,44,14.37387312,0.342579121,127,0.661283736,0.653543307,0.078740157,0.165354331,0.078740157,6.73371569540972
850,"Library","Brown, Orange, Pink, Purple (Express)",1176281.20684682,1898524.19201698,4,71,18.11657377,6.014948988,578,0.660265334,0.638408304,0.140138408,0.157439446,0.044982699,7.10138388163867
870,"Francisco","Brown Line",1156039.37233196,1930887.06155112,1,16,14.56092474,0.386823046,51,0.322249961,0.882352941,0.039215686,0.039215686,0.019607843,6.0880136285781
880,"Thorndale","Red Line",1167550.17426268,1939762.06751139,1,33,12.80774294,1.522631267,77,0.510660502,0.779220779,0.064935065,0.025974026,0.064935065,6.84461214747184
910,"63rd-Dan Ryan","Red Line",1175808.13267038,1863399.65745627,1,39,18.05830386,0.20450069,24,0.707668718,0.625,0.083333333,0.041666667,0.166666667,6.66215695016485
920,"Pulaski-Forest Park","Blue Line (Congress)",1149758.98320612,1897220.94772777,1,46,17.65602603,0.30090544,38,0.564870476,0.763157895,0.052631579,0.052631579,0.131578947,6.38824049844548
930,"Midway Airport","Orange Line",1146620.91702719,1865394.75454613,1,19,13.47880454,0.20259187,8,0.819448372,0.625,0,0.25,0.125,7.76728708940115
940,"Halsted/63rd","Green Line",1172260.63647507,1862821.97015973,1,31,15.67248966,0.256203665,41,0.696737864,0.634146341,0.146341463,0.048780488,0.048780488,4.89041747858575
960,"Pulaski-Orange","Orange Line",1150270.22237459,1870257.60178265,1,30,12.10359306,0.277358655,51,0.565227754,0.764705882,0.117647059,0.039215686,0.078431373,7.07245274284068
970,"Cicero-Forest Park","Blue Line (Congress)",1144440.97667316,1896352.78926296,1,49,13.76238364,0.197164598,21,0.563384144,0.80952381,0,0.095238095,0.095238095,5.91000796159219
990,"69th","Red Line",1177260.46342373,1858977.89284415,1,60,18.12968254,0.228432674,36,0.632399347,0.75,0,0.055555556,0.194444444,7.14778812705417
1000,"Cermak-Chinatown","Red Line",1175600.57759818,1889880.86554493,1,51,17.5105178,0.532371668,175,0.592167281,0.691428571,0.114285714,0.148571429,0.034285714,7.9925820737701
1010,"Rockwell","Brown Line",1158091.02161388,1930925.25598316,1,25,14.99587303,0.418311508,111,0.389538506,0.846846847,0.036036036,0.063063063,0.036036036,6.14941966917039
1020,"Logan Square","Blue Line",1154263.50109831,1917602.19677075,1,53,16.29908683,0.444341339,236,0.379274873,0.851694915,0.055084746,0.042372881,0.012711864,7.45935460519325
1030,"Polk","Pink",1165039.42430835,1896486.58894308,1,64,14.38663718,1.214089186,132,0.784389691,0.5,0.037878788,0.098484848,0.28030303,6.17094115176971
1040,"Kedzie-Cermak","Pink",1155312.29879529,1890060.7219291,1,45,15.5759677,0.377724742,52,0.72216209,0.596153846,0.096153846,0.115384615,0.173076923,6.16905903982734
1060,"Ashland-Orange","Orange Line",1166283.2435735,1884759.33773216,1,21,14.87157443,0.112828242,33,0.398225072,0.878787879,0.090909091,0.03030303,0,6.28460894657842
1070,"Kedzie-Lake","Green Line (Lake)",1155033.73418703,1901060.63233934,1,46,13.41558713,0.202577286,47,0.715228832,0.595744681,0.14893617,0.063829787,0.170212766,5.89357604628886
1080,"47th-South Elevated","Green Line",1179041.79692939,1873875.82873002,1,38,14.37561585,0.309416314,53,0.680197676,0.698113208,0.094339623,0.094339623,0.113207547,5.71084836146874
1090,"Monroe/State","Red Line",1176409.33715094,1899923.25429028,1,81,19.36413393,7.522703206,778,0.644788544,0.64781491,0.132390746,0.165809769,0.030848329,7.56965568802709
1120,"35-Bronzeville-IIT","Green Line",1177050.91513553,1882047.58707363,1,40,16.46594456,0.324858679,82,0.813445063,0.37804878,0.182926829,0.085365854,0.341463415,6.29792934190292
1130,"Halsted-Orange","Orange Line",1170942.96556184,1887545.79610276,1,33,18.46265388,0.188182936,23,0.509583164,0.826086957,0,0.130434783,0.043478261,6.49569117257269
1140,"King Drive","Green Line",1180024.5514903,1863287.02462416,1,55,12.33803611,0.287087602,33,0.533240565,0.757575758,0.090909091,0.090909091,0.03030303,4.80521258493977
1150,"Kedzie-Midway","Orange Line",1155746.78506769,1871922.53234421,1,28,9.004802552,0.339828784,35,0.469610707,0.8,0.085714286,0.028571429,0.057142857,6.90333643936588
1160,"Clinton-Lake","Green (Lake), Pink",1172561.88677935,1901699.06101194,2,43,24.32997121,4.440799803,372,0.433162008,0.809139785,0.086021505,0.077956989,0.01344086,6.88402129766703
1170,"Garfield-Dan Ryan","Red Line",1175717.82047829,1868822.88715732,1,39,19.77115936,0.112032881,42,0.458862366,0.80952381,0.071428571,0.047619048,0.047619048,6.79141551948329
1180,"Kedzie-Brown","Brown Line",1154084.66231414,1930852.94827109,1,36,14.49692459,0.431416059,81,0.431659831,0.839506173,0.086419753,0,0.049382716,6.62441528121679
1190,"Jarvis","Red Line",1164754.77227608,1949075.67852806,1,32,12.20506544,0.521314377,95,0.564042042,0.736842105,0.094736842,0.094736842,0.052631579,6.47058839227976
1200,"Argyle","Red Line",1167746.82808687,1933638.97732968,1,58,12.18539656,0.845326582,192,0.433748498,0.817708333,0.09375,0.026041667,0.03125,7.52380049938643
1210,"Wellington","Brown, Purple (Express)",1169286.3350323,1920014.04624499,2,43,14.95537469,0.715670888,225,0.363711499,0.862222222,0.04,0.048888889,0.022222222,6.64087355340759
1220,"Fullerton","Red, Brown, Purple (Express)",1169427.09509643,1916013.32534527,3,25,14.81119792,0.626748066,210,0.545938613,0.733333333,0.071428571,0.047619048,0.138095238,8.38641333451827
1230,"47th-Dan Ryan","Red Line",1175712.49286229,1874259.92345038,1,32,18.58936582,0.090050523,21,0.55913758,0.761904762,0.047619048,0.142857143,0.047619048,6.69160991043738
1240,"Addison-O'Hare","Blue Line",1151344.51459959,1924006.59972071,1,21,18.08880461,0.320944711,37,0.448239039,0.837837838,0.054054054,0.054054054,0.054054054,6.49607544486178
1270,"43rd","Green Line",1178962.66758531,1876518.81702049,1,40,14.88752138,0.324433801,34,0.745553436,0.676470588,0.088235294,0,0.235294118,5.52939301182463
1280,"Jefferson Park","Blue Line",1139918.57154895,1932409.02840054,1,41,17.02353483,0.286649779,95,0.684505512,0.568421053,0.284210526,0.084210526,0.021052632,7.56047811322203
1290,"Kimball","Brown Line",1152910.87594505,1931513.3373917,1,39,14.31882798,0.455317373,88,0.579668302,0.738636364,0.079545455,0,0.159090909,7.27153943791551
1300,"Loyola","Red Line",1166979.64523815,1943698.46533905,1,27,12.80488683,0.793403153,156,0.76473046,0.519230769,0.08974359,0.115384615,0.256410256,7.6232775328358
1310,"Paulina","Brown Line",1164471.22974782,1922773.86704756,1,33,15.97893574,0.459422453,116,0.367944141,0.844827586,0.060344828,0.00862069,0.077586207,6.73994967232763
1320,"Belmont-North Main","Red, Brown, Purple (Express)",1169244.56018426,1921368.70147826,3,42,14.44271451,0.678872284,287,0.38420264,0.853658537,0.038327526,0.041811847,0.031358885,8.55363557305394
1330,"Montrose-O'Hare","Blue Line",1144639.34672135,1929107.50647746,1,22,19.45155711,0.242742835,24,0.415373501,0.875,0,0.041666667,0.083333333,6.39765666360876
1340,"LaSalle","Blue Line",1175328.49516593,1898027.79675252,1,65,19.25055615,6.213746304,426,0.655628956,0.643192488,0.15258216,0.14084507,0.049295775,6.72722484444333
1360,"California-Lake","Green Line (Lake)",1157735.61553354,1901043.52283533,1,33,13.66705121,0.184741986,30,0.685975258,0.666666667,0.133333333,0.033333333,0.166666667,5.70714046664858
1380,"Bryn Mawr","Red Line",1167633.60312676,1937300.91346109,1,41,12.95470271,1.326913612,79,0.414045093,0.835443038,0.063291139,0.025316456,0.037974684,7.30556082436256
1400,"Roosevelt","Red, Orange, Green",1176529.51123105,1895049.38830174,3,55,14.12999264,2.630244479,186,0.624184482,0.693548387,0.059139785,0.134408602,0.080645161,8.54591669343536
1410,"Chicago/Milwaukee","Blue Line",1168871.48498392,1905449.33352743,1,43,20.55987106,0.307177504,97,0.449205936,0.81443299,0.06185567,0.041237113,0.06185567,6.94169986003507
1420,"Addison-North Main","Red Line",1169155.59813618,1924165.78538486,1,54,14.49949517,0.837410195,271,0.41444881,0.833948339,0.05904059,0.055350554,0.022140221,8.51472286995587
1430,"87th","Red Line",1177647.63808009,1846956.57340895,1,31,13.15619794,0.170250623,45,0.441551671,0.866666667,0.066666667,0,0.066666667,6.9348131630646
1440,"Addison-Brown","Brown Line",1163413.93822683,1923975.42941668,1,38,16.0729716,0.446448199,88,0.390599256,0.840909091,0.056818182,0.022727273,0.068181818,6.23898136956288
1450,"Chicago/State","Red Line",1176230.95814277,1905725.84936769,1,96,18.18679733,5.549850704,716,0.503994526,0.759776536,0.058659218,0.139664804,0.025139665,8.54903535127224
1460,"Irving Park-Brown","Brown Line",1163333.20913876,1926705.98506723,1,27,14.73508283,0.503438267,95,0.499739787,0.757894737,0.147368421,0.010526316,0.052631579,6.64061234209803
1480,"Western-Brown","Brown Line",1159616.1951193,1930951.29758318,1,43,14.77981848,0.430536641,160,0.388557532,0.85,0.05,0.04375,0.025,7.17813627446824
1490,"Harrison","Red Line",1176488.61907101,1897480.33051201,1,65,16.48270759,4.208564227,394,0.670102653,0.64213198,0.121827411,0.152284264,0.065989848,7.48196022955221
1500,"Montrose-Brown","Brown Line",1163255.95192269,1929339.66570968,1,33,14.40352075,0.557614172,108,0.339775775,0.87962963,0.037037037,0,0.074074074,6.6206669696121
1510,"Morgan-Lake","Green (Lake), Pink",1169742.11896873,1901630.35829187,2,28,22.05538022,0.876642197,231,0.267772694,0.9004329,0.043290043,0.043290043,0.008658009,7.61710234807723
1660,"Lake/State","Red Line",1176365.32127889,1901404.02433966,1,94,24.44135116,7.812964403,889,0.606653915,0.670416198,0.123734533,0.16647919,0.01799775,8.75310147128458
1670,"Conservatory","Green Line (Lake)",1152209.0952084,1901252.71835552,1,25,12.58108453,0.168206636,64,0.620451491,0.6875,0.046875,0.15625,0.078125,6.1386886964098
1690,"Cermak-McCormick Place","Green Line",1176844.65337534,1889858.01703291,1,58,16.96397619,1.179385413,183,0.604850874,0.68852459,0.109289617,0.147540984,0.038251366,6.77568774945196
1700,"Washington/Wabash","Brown, Orange, Pink,  Purple (Express), Green",1176812.47724731,1900828.68763513,5,84,21.76306408,7.279378371,783,0.639013264,0.646232439,0.120051086,0.183908046,0.025542784,8.19701547508882
