station_id,x_coor,y_coor,y,ols_residual,mgwr_yhat,mgwr_residual,localR2,beta_Intercept,beta_TL,beta_BS,beta_RD,beta_LUM,beta_GBS,beta_TS,beta_ES,beta_LUI,se_Intercept,se_TL,se_BS,se_RD,se_LUM,se_GBS,se_TS,se_ES,se_LUI,t_Intercept,t_TL,t_BS,t_RD,t_LUM,t_GBS,t_TS,t_ES,t_LUI,p_Intercept,p_TL,p_BS,p_RD,p_LUM,p_GBS,p_TS,p_ES,p_LUI,sumW_Intercept,sumW_TL,sumW_BS,sumW_RD,sumW_LUM,sumW_GBS,sumW_TS,sumW_ES,sumW_LUI
830.0,1165182.26334848,1891511.43450645,-0.18881485270419535,0.14882283346786346,-0.3441830537521181,0.15536820104792276,0.7398440839052107,-0.14344059219682462,-0.0007147679106201546,0.014975761892295679,0.08938090605228355,0.0038501689505497927,-0.16163930170910532,0.11067025888944507,-0.15773661702882516,0.4136139785620837,0.11320212921237828,0.08578641929752251,0.12961186901065358,0.13110507446282837,0.13395773081945386,0.1416082839811582,0.0987851280634704,0.09551022063102708,0.11721366489114685,-1.2671192069869641,-0.008331947136541657,0.11554313664796186,0.6817501642747269,0.028741670428405437,-1.141453714181102,1.1203129566055567,-1.651515575889932,3.52871808032106,0.20767271668142587,0.9933665815829145,0.90821614532074,0.49676766088124746,0.9771204409753048,0.2560524454937376,0.2649146387583046,0.1013614926365199,0.0006013157007503837,13.16930021766362,13.16930021766362,10.931300011256592,11.077128935556182,76.75204980568182,11.077128935556182,59.99244745497498,76.75204980568182,22.20543228009524
850.0,1176281.20684682,1898524.19201698,0.2545694250680142,-0.5750432265444738,0.4301500321420354,-0.17558060707402118,0.6978637019670813,0.09077776396108553,-0.019815904009059544,0.13372563192488984,0.0467715070923898,0.012090232335156525,-0.5675347434789823,0.13949161486440215,-0.15648432348985727,0.39976743530815095,0.13588267134451126,0.06930486875116665,0.11758518079880054,0.09871652172727619,0.13458198656866005,0.13833103813451242,0.09990506847036472,0.0954465128671749,0.11998220584160817,0.6680599009636142,-0.2859236928967703,1.1372660314543137,0.4737961414564959,0.08983544264290094,-4.1027288678851255,1.3962416221733551,-1.639497544636583,3.3318893622933974,0.5054339473614557,0.7754509660063513,0.25779114194698965,0.6365435530246397,0.9285742574713263,7.655463078194294e-05,0.16533108809245636,0.10384249690674384,0.0011605044328704605,28.638451773938872,28.638451773938872,27.2460442577095,28.188963482761928,74.715470723675,28.188963482761928,59.59296420124477,74.715470723675,35.202726517648316
870.0,1156039.37233196,1930887.06155112,-0.9674901781235218,-0.36490807415756166,-0.5680298846006077,-0.3994602935229141,0.7622367088713451,0.6042935476449864,0.4907296953538108,0.24526318538650937,-0.21436008367206363,0.02062279034695804,0.03993310530935303,0.16180126083126925,-0.14950756624228914,0.8701113343453568,0.12622657692983136,0.18268425759066986,0.14550432431107196,0.1603714717066898,0.1349304998871036,0.12322236035873024,0.09840927601897728,0.09395226852038792,0.22457231486024398,4.787371743281209,2.686217749825826,1.6856075346748054,-1.3366472315232967,0.15284009445020316,0.3240735301052346,1.6441667633045836,-1.5913140640116163,3.874526274028235,5.071463849207072e-06,0.008296979042092086,0.09458299460520794,0.18397623706021735,0.8787922275452833,0.7464710395618828,0.10287283653511635,0.11428413899124014,0.00017808436364607168,23.63491320015873,23.63491320015873,22.80289742523228,23.61144644480461,77.84713154216999,23.61144644480461,62.15679512676302,77.84713154216999,26.322238170733808
880.0,1167550.17426268,1939762.06751139,-0.05508083614600068,0.17781785819586732,0.1301717761502787,-0.18525261229627937,0.7464794651922864,0.6228338349507632,0.4762348078512134,0.24631742682287888,-0.28833782849837564,0.02322144875933193,0.033705296948364265,0.176557358921031,-0.1480513488937257,0.8721789274392495,0.12498618504769721,0.1854577954425636,0.14514851699645062,0.16083854157974645,0.13526230784469712,0.13277754690063343,0.09854955874625539,0.09393367910260507,0.21097114651154403,4.983221423336326,2.567887786624228,1.6970027108778671,-1.7927160098962531,0.1716771592127046,0.2538478661123952,1.7915591015037364,-1.5761263724378043,4.1341147444137585,2.2275482870063987e-06,0.011513806425293444,0.09240110347553473,0.07564726132949826,0.8639930762655056,0.8000663899456706,0.07583366339401926,0.1177437011067983,6.799399091356646e-05,22.680735982481963,22.680735982481963,21.722689558374597,22.60538084442297,72.88381441677133,22.60538084442297,56.17393036311765,72.88381441677133,24.75285150357959
910.0,1175808.13267038,1863399.65745627,-0.275110115027831,0.04172222317106933,-0.44063235115332655,0.16552223612549555,0.6351048143034879,-0.19607836758687608,0.39762775524549837,0.2266059666627281,0.4318223526158441,-0.022205734202123815,-0.2597069586472624,0.0738772087210652,-0.16251201418150124,0.5485414975463002,0.10546326332168487,0.16080747053250624,0.1904454014524791,0.11865399217733112,0.1327653956421743,0.1276175336277544,0.09499947471228386,0.09655781258199865,0.12899889211402502,-1.859210130723874,2.4726945454012372,1.1898736589828973,3.6393411185902256,-0.16725543651428654,-2.0350413557183886,0.7776591285879241,-1.6830540153702538,4.252296190741173,0.06555351105772429,0.01487267180227416,0.23654674703798773,0.00041086432521715175,0.8674628204391346,0.04414602946998639,0.4383668985776845,0.09507762311969331,4.3278833674776925e-05,17.98532142735513,17.98532142735513,17.452590817718598,17.736301851518334,65.14969108580284,17.736301851518334,51.84261457046707,65.14969108580284,20.047432528768795
920.0,1149758.98320612,1897220.94772777,-0.6054358072265313,-0.6701662448622409,-0.8333532445948144,0.22791743736828307,0.7567618129179301,-0.19795669069320532,0.48104824977516186,-0.010434117747023956,0.230644109615943,0.007408643866576253,0.05104788992379577,0.09783382749127882,-0.1585220398954539,0.7139670723629433,0.09212623977442728,0.19589817620462557,0.13548560062129833,0.13428695445406255,0.13419401932576228,0.14293290060065045,0.10112925325781816,0.09565486136411672,0.14796040542976727,-2.1487546998325966,2.4556035134940846,-0.07701274304557877,1.71754665636447,0.05520845044957944,0.3571458335294111,0.9674137239188546,-1.65722930998801,4.825392781867199,0.033750603618163455,0.015560883403016108,0.9387472352237289,0.08857101085612272,0.9560681975425718,0.7216371786556899,0.3353673828469671,0.10019883775535676,4.329412540161917e-06,17.471323430992165,17.471323430992165,16.938742125838747,17.312727795883514,66.39183954307163,17.312727795883514,49.25350872565169,66.39183954307163,18.31091485703217
930.0,1146620.91702719,1865394.75454613,1.0576060322552086,1.2189908963258183,0.38045470675888116,0.6771513254963274,0.6357459840093507,-0.025312026650933083,-0.0801005818790636,-0.4813344508937808,-0.06973442810898889,-0.019412529654999563,-0.23267574962962576,0.05747936075172607,-0.16309447982857075,0.48672422744999155,0.10332669344703838,0.22374950225359969,0.2155155067142186,0.13124800472135448,0.13279846085725977,0.13765721588715057,0.09558681511388889,0.09617281972335773,0.13177822436415756,-0.24497083770426795,-0.3579922237694048,-2.233409828518965,-0.5313180056111197,-0.14618038138156875,-1.6902546526901288,0.6013314773929971,-1.695847956810604,3.6935102882018795,0.8069156048823276,0.7210053821321516,0.02745670830210703,0.5962231841828313,0.8840349273376378,0.09368818836203824,0.5488027491731475,0.09262032862996936,0.00033996785046068684,8.539242110047917,8.539242110047917,7.502514186435345,8.497569793375883,57.23971824010666,8.497569793375883,40.36664067756165,57.23971824010666,13.714470746978126
940.0,1172260.63647507,1862821.97015973,-2.411714410503753,-1.5377580895202887,-1.2334662174155306,-1.1782481930882225,0.6303643675985013,-0.1829572870333874,0.3697579830624651,0.17219501039062762,0.37117261765588794,-0.02227038909603954,-0.2657034380783763,0.071573778526047,-0.1626863989775896,0.549953501835648,0.10338949118293449,0.16418614815923815,0.18674107930397413,0.11473899939235963,0.13271914227487525,0.12728818299964811,0.09496194341186627,0.09651293144745242,0.1316649534002941,-1.7695926823903976,2.252065641395341,0.9221056825441785,3.2349298810479605,-0.16780088172899152,-2.0874163792495244,0.7537101280206453,-1.6856435354071293,4.17691638991929,0.07944553941053988,0.02621640792731334,0.3584039604064059,0.0015889159719184183,0.8670346659961203,0.03905922278300042,0.4525637100044647,0.0945760360602516,5.778663457576375e-05,17.9579842087777,17.9579842087777,17.771759640349718,17.933369495667048,65.48603377063715,17.933369495667048,52.09512925605776,65.48603377063715,19.835510882528606
960.0,1150270.22237459,1870257.60178265,0.21968032516344288,0.5653312885970907,-0.18277183851974024,0.40245216368318315,0.6349009409600087,-0.040193032079484145,-0.048937736832477395,-0.43633458943976244,-0.07979433589626325,-0.01643860498128345,-0.17968507943605205,0.06566034665307148,-0.16221034494249487,0.49992629973194874,0.09968408294390368,0.20930210045316922,0.20640755502390998,0.13104116497948026,0.13290886803521104,0.13871475905183675,0.09575353285277327,0.09604278692428612,0.13214822304411133,-0.4032041113534887,-0.2338138830261146,-2.1139467951607585,-0.6089257212323947,-0.12368328181779738,-1.2953566056291457,0.6857224448734247,-1.6889383381843233,3.783072433483062,0.6875467292082273,0.8155451911388327,0.03668078459599689,0.5437746861304203,0.9017819639671555,0.1977915084447465,0.49426820640519875,0.09394094470856247,0.0002475308555120278,10.061239262118624,10.061239262118624,8.965076536462394,9.634111710721204,61.58317952936291,9.634111710721204,44.49654744792982,61.58317952936291,14.705445162564661
970.0,1144440.97667316,1896352.78926296,-1.1821536084991946,-1.2537557747851826,-0.9575888750883825,-0.22456473341081207,0.744767988132308,-0.17970430165492163,0.4964881864958869,-0.010378786062920312,0.21562102787201903,0.006396664796587171,0.07058815048345826,0.08954600097156953,-0.15883794447143615,0.7072846200505931,0.09131696947342575,0.20456537105271,0.13830093215256223,0.13258814331144267,0.1342839876042047,0.14440146917522978,0.10138172447841985,0.09588222819220069,0.15123140390638895,-1.967917931258303,2.42703925860432,-0.07504494656240847,1.6262466800333453,0.04763535035495832,0.4888326336749402,0.8832558474642077,-1.6565942142378836,4.676836964949401,0.051484472284168366,0.016774630451383474,0.94030933937716,0.10663442767828554,0.9620894860731827,0.625891143502199,0.3789407511689963,0.10032753526304004,7.99867275405106e-06,16.111101157406075,16.111101157406075,15.624240741509348,15.801231916155501,59.611991119023365,15.801231916155501,43.18490164618624,59.611991119023365,17.22009283973615
990.0,1177260.46342373,1858977.89284415,0.31052997213123984,0.5911969144212197,0.3312120177316841,-0.020682045600444288,0.6252288430720212,-0.16505689799925857,0.32297548421761096,0.24192538828616647,0.4408333611213616,-0.024704153292296815,-0.26689096199624984,0.06910852845963696,-0.1630760069589635,0.5119362213469244,0.10426297183224946,0.16672975597222028,0.1934865772221335,0.11935690249011371,0.13272621555789973,0.1282768152150194,0.09499808962910516,0.09670737418214152,0.13043137765130222,-1.5830826140733982,1.937119636109967,1.2503471391114769,3.693404838131382,-0.18612866484933427,-2.080586125784955,0.7274728231846858,-1.686283061018918,3.9249468231144857,0.11614896047983587,0.05518340475383161,0.21371098965806404,0.00034009385576335116,0.8526717883194533,0.03969261708496174,0.4684148173699527,0.09445249206675185,0.00014818735052614965,17.433428002142392,17.433428002142392,17.062292863190102,17.196748899490853,62.190827642035906,17.196748899490853,49.13118175093571,62.190827642035906,19.345210341140653
1000.0,1175600.57759818,1889880.86554493,1.329297349784444,1.12213135702452,0.3871638528076161,0.9421334969768279,0.737207606876575,0.0873353134961638,-0.024288309401208557,0.18072289955076587,0.07825497341118177,0.002325895883513415,-0.5421162254151407,0.12223882518343811,-0.15741024063479628,0.39381180692731915,0.1289244392577851,0.07109732154223346,0.11820172051945779,0.09732051656807875,0.13397237527881153,0.1353692013970326,0.09758528010917539,0.09571843219930223,0.11962274892975355,0.6774147244614839,-0.34162059658999583,1.528936285838717,0.804095335400732,0.017361011019420718,-4.0047235251476065,1.2526359000730551,-1.644513360885823,3.292114672591068,0.49950339481125106,0.733259882353937,0.1290262478055512,0.42300100060942925,0.9861786978254454,0.00011044132963618825,0.21287951038677935,0.10280115017227533,0.0013211826374567048,16.99250491836913,16.99250491836913,14.504956627282182,16.523858071309224,74.62228067402918,16.523858071309224,60.97707704928984,74.62228067402918,27.367597570113603
1010.0,1158091.02161388,1930925.25598316,-0.8934384271735251,-0.7800670117745006,-0.45977071019667803,-0.43366771697684703,0.7553925521782676,0.6076975115371092,0.4888204462992968,0.2376638246316532,-0.2299820278515138,0.020865003345061396,0.0415891628306043,0.16356240668771163,-0.14949525880865197,0.8683771797172313,0.12591989157994493,0.18261437438104924,0.14440375282819165,0.15916765730438318,0.1349437619407678,0.125642684066924,0.09843648775200939,0.09394171782146564,0.2211763135437456,4.826064443926953,2.6767906302890907,1.6458285880867674,-1.444904271046154,0.15461999165415205,0.3310114165378041,1.661603440177322,-1.5913617748907332,3.926176206682631,4.317301444471817e-06,0.008519665816437252,0.10252948940634586,0.15120410092355868,0.8773919474936608,0.7412382376276054,0.0993160701853401,0.11427340017518088,0.00014752189337641789,24.54327715271853,24.54327715271853,24.152635957381854,24.350090163572634,78.30796445151876,24.350090163572634,62.68530206755353,78.30796445151876,27.390028194924433
1020.0,1154263.50109831,1917602.19677075,0.6862591841270363,0.21705153902282426,0.7716974981207242,-0.08543831399368784,0.7994760649990473,0.530545630019075,0.45611294784308154,0.13185190554990317,0.059283024973073646,0.017466858599857863,-0.01420891409472443,0.14711087181739563,-0.15233425435086242,0.7482235267513401,0.12707363197590565,0.17610022760601793,0.1319486962408612,0.1509098882374555,0.13452021012557222,0.1316233618772085,0.09923000124529219,0.09413951001973363,0.19263299870130704,4.175104006783023,2.5900758564805777,0.9992664520854276,0.39283724655466107,0.12984560895015598,-0.10795130812704763,1.4825241355559802,-1.6181755600696237,3.8841918663765433,5.818730569747264e-05,0.010836326532112292,0.3197636063937521,0.6951669214171499,0.8969154212661543,0.9142224348357681,0.1409361040719209,0.10836432694197547,0.00017194068350803908,13.81783845367494,13.81783845367494,13.070474262333573,13.310979605219483,82.17918363711499,13.310979605219483,63.712278165551425,82.17918363711499,20.586461772876298
1030.0,1165039.42430835,1896486.58894308,-0.8674848979417497,-0.555729019478654,-0.5370352515683089,-0.33044964637344076,0.7755807250901058,-0.16596078640010128,-0.01859476896981332,-0.09215305508357062,0.06308950634470599,0.008652276456229568,-0.23729861740636313,0.11983166933655305,-0.15741156238815965,0.41515293328562514,0.12312535639855872,0.08013191917923325,0.12590202899087696,0.104004121334499,0.1341923751895987,0.136524066677619,0.10019237610569193,0.09540907160170609,0.11746764257715055,-1.3479009625189113,-0.23205196082003096,-0.7319425733023585,0.606605829992034,0.06447666228431292,-1.7381449526163621,1.196015844660115,-1.6498594918236773,3.534189706862981,0.18033945190827147,0.8169100918559524,0.46569263218760015,0.5453081940396158,0.9487026343195883,0.08486192868760588,0.23415056949276117,0.10170050689517905,0.0005902060952948212,12.670065878432194,12.670065878432194,11.42626614994263,12.277951774799638,77.80521759974151,12.277951774799638,60.83392597930996,77.80521759974151,26.53360858182346
1040.0,1155312.29879529,1890060.7219291,-0.8697546043659401,-0.5800581751655082,-0.7337139695976127,-0.1360406347683274,0.6731217001657319,-0.24344592015664498,0.423093083537674,-0.01891367582952503,0.1746398606778376,0.002074828852585142,0.03255001159179578,0.09336229976779417,-0.15848360043238782,0.6307156349458947,0.09725427518711946,0.18988805299353856,0.13559247721725298,0.13042668308545774,0.13401597284292335,0.14057555124021825,0.09926189489446742,0.09560831682663605,0.131270194275947,-2.5031899079834736,2.2281184985980707,-0.13948912371606428,1.338988744836903,0.01548195195371969,0.23154816968260494,0.9405653586107182,-1.6576340395131295,4.804713198032209,0.013711913694005427,0.027817701210457027,0.8893076459433219,0.18321504958500515,0.9876745106629539,0.8173004652116158,0.3488991393416472,0.10011689186509179,4.718861440271868e-06,15.237715594717361,15.237715594717361,14.670164019068224,15.1259503996174,68.63547359726691,15.1259503996174,52.410593595240215,68.63547359726691,17.64606079191773
